DATA;Row Heading;Column Heading
11,2;элемент | днище распределительной камеры №3 трубного пространства;sф, мм
11,2;элемент | днище распределительной камеры №1 трубного пространства;sф, мм
11,2;элемент | днище распределительной камеры №2 трубного пространства;sф, мм
11,2;элемент | днище распределительной камеры №3 трубного пространства;sф, мм
1,73;элемент | днище распределительной камеры №1 трубного пространства;pпр, мм
1,73;элемент | днище распределительной камеры №2 трубного пространства;pпр, мм
1,73;элемент | днище распределительной камеры №3 трубного пространства;pпр, мм
1,73;элемент | днище распределительной камеры №1 трубного пространства;pпр, мм
1,73;элемент | днище распределительной камеры №2 трубного пространства;pпр, мм
1,73;элемент | днище распределительной камеры №3 трубного пространства;pпр, мм
6,63;элемент | днище распределительной камеры №1 трубного пространства;[p]пр, мпа
6,63;элемент | днище распределительной камеры №2 трубного пространства;[p]пр, мпа
6,63;элемент | днище распределительной камеры №3 трубного пространства;[p]пр, мпа
6,63;элемент | днище распределительной камеры №1 трубного пространства;[p]пр, мпа
6,63;элемент | днище распределительной камеры №2 трубного пространства;[p]пр, мпа
6,63;элемент | днище распределительной камеры №3 трубного пространства;[p]пр, мпа
