DATA;RowHeading1;ColumnHeading
4;canada | nunavut;2008 homicides
7;canada | nunavut;2007 homicides
2;canada | nunavut;2006 homicides
2;canada | nunavut;2005 homicides
4;canada | nunavut;2004 homicides
3;canada | northwest territories;2008 homicides
2;canada | northwest territories;2007 homicides
0;canada | northwest territories;2006 homicides
0;canada | northwest territories;2005 homicides
4;canada | northwest territories;2004 homicides
3;canada | yukon;2008 homicides
2;canada | yukon;2007 homicides
0;canada | yukon;2006 homicides
1;canada | yukon;2005 homicides
7;canada | yukon;2004 homicides
117;canada | british columbia;2008 homicides
88;canada | british columbia;2007 homicides
108;canada | british columbia;2006 homicides
101;canada | british columbia;2005 homicides
113;canada | british columbia;2004 homicides
110;canada | alberta;2008 homicides
88;canada | alberta;2007 homicides
95;canada | alberta;2006 homicides
108;canada | alberta;2005 homicides
86;canada | alberta;2004 homicides
30;canada | saskatchewan;2008 homicides
30;canada | saskatchewan;2007 homicides
42;canada | saskatchewan;2006 homicides
43;canada | saskatchewan;2005 homicides
39;canada | saskatchewan;2004 homicides
54;canada | manitoba;2008 homicides
61;canada | manitoba;2007 homicides
39;canada | manitoba;2006 homicides
49;canada | manitoba;2005 homicides
50;canada | manitoba;2004 homicides
176;canada | ontario;2008 homicides
202;canada | ontario;2007 homicides
196;canada | ontario;2006 homicides
219;canada | ontario;2005 homicides
187;canada | ontario;2004 homicides
92;canada | quebec;2008 homicides
90;canada | quebec;2007 homicides
93;canada | quebec;2006 homicides
100;canada | quebec;2005 homicides
111;canada | quebec;2004 homicides
3;canada | new brunswick;2008 homicides
8;canada | new brunswick;2007 homicides
7;canada | new brunswick;2006 homicides
9;canada | new brunswick;2005 homicides
7;canada | new brunswick;2004 homicides
12;canada | nova scotia;2008 homicides
13;canada | nova scotia;2007 homicides
16;canada | nova scotia;2006 homicides
20;canada | nova scotia;2005 homicides
14;canada | nova scotia;2004 homicides
2;canada | prince edward island;2008 homicides
0;canada | prince edward island;2007 homicides
1;canada | prince edward island;2006 homicides
0;canada | prince edward island;2005 homicides
0;canada | prince edward island;2004 homicides
5;canada | newfoundland and labrador;2008 homicides
3;canada | newfoundland and labrador;2007 homicides
7;canada | newfoundland and labrador;2006 homicides
11;canada | newfoundland and labrador;2005 homicides
2;canada | newfoundland and labrador;2004 homicides
611;canada;2008 homicides
594;canada;2007 homicides
606;canada;2006 homicides
663;canada;2005 homicides
624;canada;2004 homicides
