DATA;RowHeading1;ColumnHeading
17,0;2009;65+ %
66,4;2009;15–64 %
16,6;2009;0–14 %
910 441;2009;age 65+
3 552 663;2009;age 15–64
888 323;2009;age 0–14
5 351 427;2009;population
15,0;2000;65+ %
66,9;2000;15–64 %
18,1;2000;0–14 %
777 198;2000;age 65+
3 467 584;2000;age 15–64
936 333;2000;age 0–14
5 181 115;2000;population
10,8;1975;65+ %
67,4;1975;15–64 %
21,8;1975;0–14 %
508 572;1975;age 65+
3 181 376;1975;age 15–64
1 030 544;1975;age 0–14
4 720 492;1975;population
6,6;1950;65+ %
63,4;1950;15–64 %
30,0;1950;0–14 %
266 650;1950;age 65+
2 554 354;1950;age 15–64
1 208 799;1950;age 0–14
4 029 803;1950;population
6,0;1925;65+ %
62,9;1925;15–64 %
31,1;1925;0–14 %
200 400;1925;age 65+
2 090 000;1925;age 15–64
1 031 700;1925;age 0–14
3 322 100;1925;population
5,3;1900;65+ %
59,6;1900;15–64 %
35,1;1900;0–14 %
141 700;1900;age 65+
1 583 300;1900;age 15–64
930 900;1900;age 0–14
2 655 900;1900;population
3,9;1875;65+ %
61,6;1875;15–64 %
34,5;1875;0–14 %
75 267;1875;age 65+
1 178 113;1875;age 15–64
659 267;1875;age 0–14
1 912 647;1875;population
