DATA;RowHeading1;ColumnHeading
70,14;2008;total excluding lulucf
34,74;2008;total
-35,39;2008;land use, land-use change and forestry (lulucf)
2,20;2008;waste
5,83;2008;agriculture
0,09;2008;solvents and other product use
7,03;2008;industrial processes
54,99;2008;energy
78,07;2007;total excluding lulucf
47,42;2007;total
-30,65;2007;land use, land-use change and forestry (lulucf)
2,38;2007;waste
5,72;2007;agriculture
0,10;2007;solvents and other product use
6,69;2007;industrial processes
63,18;2007;energy
79,65;2006;total excluding lulucf
41,80;2006;total
-37,85;2006;land use, land-use change and forestry (lulucf)
2,46;2006;waste
5,73;2006;agriculture
0,10;2006;solvents and other product use
6,16;2006;industrial processes
65,20;2006;energy
68,43;2005;total excluding lulucf
35,60;2005;total
-32,82;2005;land use, land-use change and forestry (lulucf)
2,41;2005;waste
5,74;2005;agriculture
0,11;2005;solvents and other product use
6,21;2005;industrial processes
53,96;2005;energy
80,21;2004;total excluding lulucf
51,30;2004;total
-28,92;2004;land use, land-use change and forestry (lulucf)
2,61;2004;waste
5,74;2004;agriculture
0,11;2004;solvents and other product use
6,19;2004;industrial processes
65,57;2004;energy
84,25;2003;total excluding lulucf
56,80;2003;total
-27,44;2003;land use, land-use change and forestry (lulucf)
2,75;2003;waste
5,81;2003;agriculture
0,10;2003;solvents and other product use
5,89;2003;industrial processes
69,70;2003;energy
76,48;2002;total excluding lulucf
49,61;2002;total
-26,87;2002;land use, land-use change and forestry (lulucf)
2,92;2002;waste
5,81;2002;agriculture
0,11;2002;solvents and other product use
5,39;2002;industrial processes
62,24;2002;energy
74,36;2001;total excluding lulucf
48,09;2001;total
-26,27;2001;land use, land-use change and forestry (lulucf)
3,14;2001;waste
5,77;2001;agriculture
0,12;2001;solvents and other product use
5,65;2001;industrial processes
59,68;2001;energy
69,11;2000;total excluding lulucf
46,51;2000;total
-22,59;2000;land use, land-use change and forestry (lulucf)
3,27;2000;waste
5,81;2000;agriculture
0,12;2000;solvents and other product use
5,50;2000;industrial processes
54,40;2000;energy
71,04;1999;total excluding lulucf
49,70;1999;total
-21,34;1999;land use, land-use change and forestry (lulucf)
3,48;1999;waste
5,74;1999;agriculture
0,14;1999;solvents and other product use
5,31;1999;industrial processes
56,38;1999;energy
71,69;1998;total excluding lulucf
53,24;1998;total
-18,44;1998;land use, land-use change and forestry (lulucf)
3,55;1998;waste
5,85;1998;agriculture
0,14;1998;solvents and other product use
5,15;1998;industrial processes
57,00;1998;energy
75,18;1997;total excluding lulucf
54,91;1997;total
-20,27;1997;land use, land-use change and forestry (lulucf)
3,72;1997;waste
5,99;1997;agriculture
0,14;1997;solvents and other product use
5,16;1997;industrial processes
60,17;1997;energy
76,58;1996;total excluding lulucf
52,60;1996;total
-23,98;1996;land use, land-use change and forestry (lulucf)
3,82;1996;waste
6,01;1996;agriculture
0,14;1996;solvents and other product use
4,86;1996;industrial processes
61,75;1996;energy
70,78;1995;total excluding lulucf
56,72;1995;total
-14,06;1995;land use, land-use change and forestry (lulucf)
3,91;1995;waste
6,02;1995;agriculture
0,14;1995;solvents and other product use
4,64;1995;industrial processes
56,07;1995;energy
74,24;1994;total excluding lulucf
61,49;1994;total
-12,75;1994;land use, land-use change and forestry (lulucf)
3,97;1994;waste
5,94;1994;agriculture
0,15;1994;solvents and other product use
4,64;1994;industrial processes
59,55;1994;energy
68,85;1993;total excluding lulucf
48,64;1993;total
-20,21;1993;land use, land-use change and forestry (lulucf)
4,02;1993;waste
5,91;1993;agriculture
0,15;1993;solvents and other product use
4,46;1993;industrial processes
54,31;1993;energy
66,75;1992;total excluding lulucf
44,07;1992;total
-22,67;1992;land use, land-use change and forestry (lulucf)
4,03;1992;waste
5,82;1992;agriculture
0,16;1992;solvents and other product use
4,38;1992;industrial processes
52,35;1992;energy
68,17;1991;total excluding lulucf
38,63;1991;total
-29,53;1991;land use, land-use change and forestry (lulucf)
4,01;1991;waste
6,23;1991;agriculture
0,17;1991;solvents and other product use
4,68;1991;industrial processes
53,08;1991;energy
70,36;1990;total excluding lulucf
54,37;1990;total
-15,99;1990;land use, land-use change and forestry (lulucf)
3,97;1990;waste
6,62;1990;agriculture
0,18;1990;solvents and other product use
5,07;1990;industrial processes
54,52;1990;energy
