DATA;RowHeading1;ColumnHeading
0.3;2009;change from previous year %
114.4;2009;all-items 2002=100
2.3;2008;change from previous year %
114.1;2008;all-items 2002=100
2.2;2007;change from previous year %
111.5;2007;all-items 2002=100
2.0;2006;change from previous year %
109.1;2006;all-items 2002=100
2.2;2005;change from previous year %
107.0;2005;all-items 2002=100
1.8;2004;change from previous year %
104.7;2004;all-items 2002=100
2.8;2003;change from previous year %
102.8;2003;all-items 2002=100
2.2;2002;change from previous year %
100.0;2002;all-items 2002=100
2.5;2001;change from previous year %
97.8;2001;all-items 2002=100
2.7;2000;change from previous year %
95.4;2000;all-items 2002=100
1.8;1999;change from previous year %
92.9;1999;all-items 2002=100
1.0;1998;change from previous year %
91.3;1998;all-items 2002=100
1.7;1997;change from previous year %
90.4;1997;all-items 2002=100
1.5;1996;change from previous year %
88.9;1996;all-items 2002=100
2.2;1995;change from previous year %
87.6;1995;all-items 2002=100
0.1;1994;change from previous year %
85.7;1994;all-items 2002=100
1.9;1993;change from previous year %
85.6;1993;all-items 2002=100
1.4;1992;change from previous year %
84.0;1992;all-items 2002=100
5.6;1991;change from previous year %
82.8;1991;all-items 2002=100
4.8;1990;change from previous year %
78.4;1990;all-items 2002=100
