DATA;RowHeading1;ColumnHeading
23.8;miscellaneous wholesaler-distributors | other miscellaneous;february 2009 to february 2010 seasonally adjusted % change
-1.5;miscellaneous wholesaler-distributors | other miscellaneous;january 2010 to february 2010 seasonally adjusted % change
2,020.9;miscellaneous wholesaler-distributors | other miscellaneous;february 2010
2,050.7;miscellaneous wholesaler-distributors | other miscellaneous;january 2010
1,632.7;miscellaneous wholesaler-distributors | other miscellaneous;february 2009 seasonally adjusted $ millions
-6.3;miscellaneous wholesaler-distributors | chemical (except agricultural) and allied product;february 2009 to february 2010 seasonally adjusted % change
-0.6;miscellaneous wholesaler-distributors | chemical (except agricultural) and allied product;january 2010 to february 2010 seasonally adjusted % change
941.6;miscellaneous wholesaler-distributors | chemical (except agricultural) and allied product;february 2010
947.5;miscellaneous wholesaler-distributors | chemical (except agricultural) and allied product;january 2010
1,004.6;miscellaneous wholesaler-distributors | chemical (except agricultural) and allied product;february 2009 seasonally adjusted $ millions
0.3;miscellaneous wholesaler-distributors | agricultural supplies;february 2009 to february 2010 seasonally adjusted % change
3.5;miscellaneous wholesaler-distributors | agricultural supplies;january 2010 to february 2010 seasonally adjusted % change
1,400.3;miscellaneous wholesaler-distributors | agricultural supplies;february 2010
1,352.7;miscellaneous wholesaler-distributors | agricultural supplies;january 2010
1,395.7;miscellaneous wholesaler-distributors | agricultural supplies;february 2009 seasonally adjusted $ millions
7.7;miscellaneous wholesaler-distributors | paper, paper product and disposable plastic product;february 2009 to february 2010 seasonally adjusted % change
-4.6;miscellaneous wholesaler-distributors | paper, paper product and disposable plastic product;january 2010 to february 2010 seasonally adjusted % change
710.1;miscellaneous wholesaler-distributors | paper, paper product and disposable plastic product;february 2010
744.5;miscellaneous wholesaler-distributors | paper, paper product and disposable plastic product;january 2010
659.6;miscellaneous wholesaler-distributors | paper, paper product and disposable plastic product;february 2009 seasonally adjusted $ millions
55.7;miscellaneous wholesaler-distributors | recyclable material;february 2009 to february 2010 seasonally adjusted % change
0.2;miscellaneous wholesaler-distributors | recyclable material;january 2010 to february 2010 seasonally adjusted % change
676.1;miscellaneous wholesaler-distributors | recyclable material;february 2010
674.9;miscellaneous wholesaler-distributors | recyclable material;january 2010
