DATA;RowHeading1;ColumnHeading
10 735;net debt;2008 | n.s. $ millions
6 188;net debt;2008 | n.b. $ millions
1 324;net debt;2008 | p.e.i. $ millions
7 966;net debt;2008 | n.l. $ millions
241 364;net debt;2008 | canada $ millions
2 772;liabilities | other liabilities;2008 | n.s. $ millions
2 274;liabilities | other liabilities;2008 | n.b. $ millions
136;liabilities | other liabilities;2008 | p.e.i. $ millions
1 330;liabilities | other liabilities;2008 | n.l. $ millions
33 263;liabilities | other liabilities;2008 | canada $ millions
0;liabilities | deposits;2008 | n.s. $ millions
390;liabilities | deposits;2008 | n.b. $ millions
0;liabilities | deposits;2008 | p.e.i. $ millions
10;liabilities | deposits;2008 | n.l. $ millions
71 240;liabilities | deposits;2008 | canada $ millions
1 704;liabilities | other securities;2008 | n.s. $ millions
0;liabilities | other securities;2008 | n.b. $ millions
127;liabilities | other securities;2008 | p.e.i. $ millions
0;liabilities | other securities;2008 | n.l. $ millions
144 022;liabilities | other securities;2008 | canada $ millions
10 652;liabilities | bonds and debentures;2008 | n.s. $ millions
13 631;liabilities | bonds and debentures;2008 | n.b. $ millions
1 332;liabilities | bonds and debentures;2008 | p.e.i. $ millions
6 655;liabilities | bonds and debentures;2008 | n.l. $ millions
225 613;liabilities | bonds and debentures;2008 | canada $ millions
0;liabilities | savings bonds;2008 | n.l. $ millions
4 580;liabilities | savings bonds;2008 | canada $ millions
712;liabilities | treasury bills;2008 | n.b. $ millions
125;liabilities | treasury bills;2008 | p.e.i. $ millions
494;liabilities | treasury bills;2008 | n.l. $ millions
11 365;liabilities | treasury bills;2008 | canada $ millions
360;liabilities | advances;2008 | n.s. $ millions
39;liabilities | advances;2008 | n.b. $ millions
95;liabilities | advances;2008 | p.e.i. $ millions
439;liabilities | advances;2008 | n.l. $ millions
11 286;liabilities | advances;2008 | canada $ millions
1 674;liabilities | payables;2008 | n.s. $ millions
1 692;liabilities | payables;2008 | n.b. $ millions
304;liabilities | payables;2008 | p.e.i. $ millions
1 536;liabilities | payables;2008 | n.l. $ millions
57 277;liabilities | payables;2008 | canada $ millions
3;liabilities | bank overdrafts;2008 | n.s. $ millions
0;liabilities | bank overdrafts;2008 | n.b. $ millions
10;liabilities | bank overdrafts;2008 | p.e.i. $ millions
18;liabilities | bank overdrafts;2008 | n.l. $ millions
3 847;liabilities | bank overdrafts;2008 | canada $ millions
17 519;liabilities;2008 | n.s. $ millions
18 749;liabilities;2008 | n.b. $ millions
2 260;liabilities;2008 | p.e.i. $ millions
11 930;liabilities;2008 | n.l. $ millions
644 415;liabilities;2008 | canada $ millions
12;financial assets | other financial assets;2008 | n.s. $ millions
101;financial assets | other financial assets;2008 | n.b. $ millions
24;financial assets | other financial assets;2008 | p.e.i. $ millions
49;financial assets | other financial assets;2008 | n.l. $ millions
2 464;financial assets | other financial assets;2008 | canada $ millions
4 236;financial assets | securities;2008 | n.s. $ millions
10 508;financial assets | securities;2008 | n.b. $ millions
554;financial assets | securities;2008 | p.e.i. $ millions
2 494;financial assets | securities;2008 | n.l. $ millions
294 591;financial assets | securities;2008 | canada $ millions
463;financial assets | advances;2008 | n.s. $ millions
365;financial assets | advances;2008 | n.b. $ millions
145;financial assets | advances;2008 | p.e.i. $ millions
221;financial assets | advances;2008 | n.l. $ millions
54 863;financial assets | advances;2008 | canada $ millions
2 007;financial assets | receivables;2008 | n.s. $ millions
1 539;financial assets | receivables;2008 | n.b. $ millions
178;financial assets | receivables;2008 | p.e.i. $ millions
745;financial assets | receivables;2008 | n.l. $ millions
44 563;financial assets | receivables;2008 | canada $ millions
66;financial assets | cash on hand and on deposit;2008 | n.s. $ millions
48;financial assets | cash on hand and on deposit;2008 | n.b. $ millions
35;financial assets | cash on hand and on deposit;2008 | p.e.i. $ millions
455;financial assets | cash on hand and on deposit;2008 | n.l. $ millions
6 570;financial assets | cash on hand and on deposit;2008 | canada $ millions
6 784;financial assets;2008 | n.s. $ millions
12 561;financial assets;2008 | n.b. $ millions
936;financial assets;2008 | p.e.i. $ millions
3 964;financial assets;2008 | n.l. $ millions
403 051;financial assets;2008 | canada $ millions
