DATA;RowHeading1;ColumnHeading
101 890;total;2003
100 891;total;2002
91 982;total;2001
94 441;total;2000
92 583;total;1999
263;other and unknown;2003
172;other and unknown;2002
244;other and unknown;2001
297;other and unknown;2000
306;other and unknown;1999
92;pipeline;2003
50;pipeline;2002
67;pipeline;2001
78;pipeline;2000
45;pipeline;1999
16 723;rail;2003
15 607;rail;2002
11 909;rail;2001
8 598;rail;2000
8 343;rail;1999
84 811;truck;2003
85 062;truck;2002
79 762;truck;2001
85 468;truck;2000
83 889;truck;1999
