DATA;RowHeading1;ColumnHeading
0.94;operating ratio;2008  financial data $ millions
0.94;operating ratio;2007  financial data $ millions
0.94;operating ratio;2006  financial data $ millions
0.92;operating ratio;2005  financial data $ millions
0.93;operating ratio;2004  financial data $ millions
27,965.6;operating expenses;2008  financial data $ millions
26,544.8;operating expenses;2007  financial data $ millions
26,905.7;operating expenses;2006  financial data $ millions
24,918.5;operating expenses;2005  financial data $ millions
23,345.6;operating expenses;2004  financial data $ millions
29,675.1;operating revenues;2008  financial data $ millions
28,094.1;operating revenues;2007  financial data $ millions
28,771.3;operating revenues;2006  financial data $ millions
27,028.6;operating revenues;2005  financial data $ millions
25,162.0;operating revenues;2004  financial data $ millions
