DATA;RowHeading1;ColumnHeading
9 515;canada | nunavut;place of work status | usual place of work number
785;canada | nunavut;place of work status | no fixed workplace address number
0;canada | nunavut;place of work status | worked outside canada number
365;canada | nunavut;place of work status | worked at home number
10 670;canada | nunavut;place of work status | total number
18 710;canada | northwest territories;place of work status | usual place of work number
1 825;canada | northwest territories;place of work status | no fixed workplace address number
10;canada | northwest territories;place of work status | worked outside canada number
805;canada | northwest territories;place of work status | worked at home number
21 350;canada | northwest territories;place of work status | total number
14 105;canada | yukon;place of work status | usual place of work number
2 035;canada | yukon;place of work status | no fixed workplace address number
45;canada | yukon;place of work status | worked outside canada number
1 125;canada | yukon;place of work status | worked at home number
17 315;canada | yukon;place of work status | total number
1 615 995;canada | british columbia;place of work status | usual place of work number
274 055;canada | british columbia;place of work status | no fixed workplace address number
13 955;canada | british columbia;place of work status | worked outside canada number
188 760;canada | british columbia;place of work status | worked at home number
2 092 765;canada | british columbia;place of work status | total number
1 432 430;canada | alberta;place of work status | usual place of work number
254 105;canada | alberta;place of work status | no fixed workplace address number
7 080;canada | alberta;place of work status | worked outside canada number
166 340;canada | alberta;place of work status | worked at home number
1 859 960;canada | alberta;place of work status | total number
375 185;canada | saskatchewan;place of work status | usual place of work number
49 025;canada | saskatchewan;place of work status | no fixed workplace address number
1 040;canada | saskatchewan;place of work status | worked outside canada number
69 650;canada | saskatchewan;place of work status | worked at home number
494 900;canada | saskatchewan;place of work status | total number
472 315;canada | manitoba;place of work status | usual place of work number
51 130;canada | manitoba;place of work status | no fixed workplace address number
1 700;canada | manitoba;place of work status | worked outside canada number
52 565;canada | manitoba;place of work status | worked at home number
577 710;canada | manitoba;place of work status | total number
5 094 650;canada | ontario;place of work status | usual place of work number
596 305;canada | ontario;place of work status | no fixed workplace address number
36 905;canada | ontario;place of work status | worked outside canada number
436 380;canada | ontario;place of work status | worked at home number
6 164 245;canada | ontario;place of work status | total number
3 173 810;canada | quebec;place of work status | usual place of work number
300 445;canada | quebec;place of work status | no fixed workplace address number
11 500;canada | quebec;place of work status | worked outside canada number
249 750;canada | quebec;place of work status | worked at home number
3 735 505;canada | quebec;place of work status | total number
286 915;canada | new brunswick;place of work status | usual place of work number
36 150;canada | new brunswick;place of work status | no fixed workplace address number
1 465;canada | new brunswick;place of work status | worked outside canada number
20 240;canada | new brunswick;place of work status | worked at home number
344 770;canada | new brunswick;place of work status | total number
354 235;canada | nova scotia;place of work status | usual place of work number
48 720;canada | nova scotia;place of work status | no fixed workplace address number
1 815;canada | nova scotia;place of work status | worked outside canada number
27 815;canada | nova scotia;place of work status | worked at home number
432 590;canada | nova scotia;place of work status | total number
54 045;canada | prince edward island;place of work status | usual place of work number
7 360;canada | prince edward island;place of work status | no fixed workplace address number
190;canada | prince edward island;place of work status | worked outside canada number
5 255;canada | prince edward island;place of work status | worked at home number
66 855;canada | prince edward island;place of work status | total number
167 970;canada | newfoundland and labrador;place of work status | usual place of work number
22 405;canada | newfoundland and labrador;place of work status | no fixed workplace address number
855;canada | newfoundland and labrador;place of work status | worked outside canada number
11 295;canada | newfoundland and labrador;place of work status | worked at home number
202 525;canada | newfoundland and labrador;place of work status | total number
13 069 895;canada;place of work status | usual place of work number
1 644 360;canada;place of work status | no fixed workplace address number
76 570;canada;place of work status | worked outside canada number
1 230 350;canada;place of work status | worked at home number
16 021 180;canada;place of work status | total number
