DATA;RowHeading1;ColumnHeading
2.0;total, all industries | pipeline transportation;2006  operating expenditures | wildlife and habitat protection $ millions
6.6;total, all industries | pipeline transportation;2006  operating expenditures | reclamation and decommissioning $ millions
2.7;total, all industries | pipeline transportation;2006  operating expenditures | environmental assessments and audits $ millions
2.6;total, all industries | pipeline transportation;2006  operating expenditures | environmental monitoring $ millions
68.3;total, all industries | pipeline transportation;2006  operating expenditures | total $ millions
5.5;total, all industries | other manufacturing industries;2006  operating expenditures | environmental assessments and audits $ millions
9.6;total, all industries | other manufacturing industries;2006  operating expenditures | environmental monitoring $ millions
379.0;total, all industries | other manufacturing industries;2006  operating expenditures | total $ millions
4.0;total, all industries | transportation equipment;2006  operating expenditures | environmental assessments and audits $ millions
3.6;total, all industries | transportation equipment;2006  operating expenditures | environmental monitoring $ millions
142.1;total, all industries | transportation equipment;2006  operating expenditures | total $ millions
2.1;total, all industries | fabricated metal products;2006  operating expenditures | reclamation and decommissioning $ millions
2.9;total, all industries | fabricated metal products;2006  operating expenditures | environmental assessments and audits $ millions
2.4;total, all industries | fabricated metal products;2006  operating expenditures | environmental monitoring $ millions
68.5;total, all industries | fabricated metal products;2006  operating expenditures | total $ millions
1.4;total, all industries | primary metals;2006  operating expenditures | wildlife and habitat protection $ millions
16.8;total, all industries | primary metals;2006  operating expenditures | reclamation and decommissioning $ millions
8.6;total, all industries | primary metals;2006  operating expenditures | environmental assessments and audits $ millions
34.5;total, all industries | primary metals;2006  operating expenditures | environmental monitoring $ millions
610.9;total, all industries | primary metals;2006  operating expenditures | total $ millions
0.1;total, all industries | non-metallic mineral products;2006  operating expenditures | wildlife and habitat protection $ millions
2.8;total, all industries | non-metallic mineral products;2006  operating expenditures | reclamation and decommissioning $ millions
1.5;total, all industries | non-metallic mineral products;2006  operating expenditures | environmental assessments and audits $ millions
6.2;total, all industries | non-metallic mineral products;2006  operating expenditures | environmental monitoring $ millions
73.0;total, all industries | non-metallic mineral products;2006  operating expenditures | total $ millions
10.1;total, all industries | chemicals;2006  operating expenditures | reclamation and decommissioning $ millions
5.5;total, all industries | chemicals;2006  operating expenditures | environmental assessments and audits $ millions
18.8;total, all industries | chemicals;2006  operating expenditures | environmental monitoring $ millions
