DATA;RowHeading1;ColumnHeading
65 083;2009;leaving certificates
56 770;2009;grade 1
553 329;2009;pupils | total
1 263;2009;pupils | additional education (10th grade)
191 684;2009;pupils | grades | 09.07.2010
347 060;2009;pupils | grades | 06.01.2010
13 322;2009;pupils | pre-primary education
3 065;2009;schools
66 810;2008;leaving certificates
57 028;2008;grade 1
561 061;2008;pupils | total
1 295;2008;pupils | additional education (10th grade)
195 543;2008;pupils | grades | 09.07.2010
351 095;2008;pupils | grades | 06.01.2010
13 128;2008;pupils | pre-primary education
3 174;2008;schools
65 568;2007;leaving certificates
57 645;2007;grade 1
570 689;2007;pupils | total
1 294;2007;pupils | additional education (10th grade)
199 067;2007;pupils | grades | 09.07.2010
357 403;2007;pupils | grades | 06.01.2010
12 925;2007;pupils | pre-primary education
3 263;2007;schools
65 783;2006;leaving certificates
58 011;2006;grade 1
578 918;2006;pupils | total
1 353;2006;pupils | additional education (10th grade)
199 693;2006;pupils | grades | 09.07.2010
364 902;2006;pupils | grades | 06.01.2010
12 970;2006;pupils | pre-primary education
3 393;2006;schools
63 755;2005;leaving certificates
57 546;2005;grade 1
586 381;2005;pupils | total
1 593;2005;pupils | additional education (10th grade)
200 384;2005;pupils | grades | 09.07.2010
372 128;2005;pupils | grades | 06.01.2010
12 276;2005;pupils | pre-primary education
3 579;2005;schools
63 828;2004;leaving certificates
59 823;2004;grade 1
593 148;2004;pupils | total
1 614;2004;pupils | additional education (10th grade)
197 414;2004;pupils | grades | 09.07.2010
381 785;2004;pupils | grades | 06.01.2010
12 335;2004;pupils | pre-primary education
3 720;2004;schools
60 831;2003;leaving certificates
61 300;2003;grade 1
597 414;2003;pupils | total
1 461;2003;pupils | additional education (10th grade)
195 585;2003;pupils | grades | 09.07.2010
387 934;2003;pupils | grades | 06.01.2010
12 434;2003;pupils | pre-primary education
3 808;2003;schools
61 450;2002;leaving certificates
63 574;2002;grade 1
597 356;2002;pupils | total
1 605;2002;pupils | additional education (10th grade)
190 617;2002;pupils | grades | 09.07.2010
392 741;2002;pupils | grades | 06.01.2010
12 393;2002;pupils | pre-primary education
3 873;2002;schools
63 747;2001;leaving certificates
65 313;2001;grade 1
595 727;2001;pupils | total
1 849;2001;pupils | additional education (10th grade)
187 998;2001;pupils | grades | 09.07.2010
393 267;2001;pupils | grades | 06.01.2010
12 613;2001;pupils | pre-primary education
3 953;2001;schools
65 937;2000;leaving certificates
65 306;2000;grade 1
593 451;2000;pupils | total
2 003;2000;pupils | additional education (10th grade)
188 417;2000;pupils | grades | 09.07.2010
392 150;2000;pupils | grades | 06.01.2010
10 881;2000;pupils | pre-primary education
4 022;2000;schools
67 043;1999;leaving certificates
67 212;1999;grade 1
591 272;1999;pupils | total
2 236;1999;pupils | additional education (10th grade)
193 646;1999;pupils | grades | 09.07.2010
388 063;1999;pupils | grades | 06.01.2010
7 327;1999;pupils | pre-primary education
4 099;1999;schools
66 726;1998;leaving certificates
65 993;1998;grade 1
591 679;1998;pupils | total
2 289;1998;pupils | additional education (10th grade)
199 204;1998;pupils | grades | 09.07.2010
382 746;1998;pupils | grades | 06.01.2010
7 440;1998;pupils | pre-primary education
4 228;1998;schools
64 247;1997;leaving certificates
66 543;1997;grade 1
592 375;1997;pupils | total
2 543;1997;pupils | additional education (10th grade)
202 234;1997;pupils | grades | 09.07.2010
381 078;1997;pupils | grades | 06.01.2010
6 520;1997;pupils | pre-primary education
4 319;1997;schools
63 514;1996;leaving certificates
64 337;1996;grade 1
589 128;1996;pupils | total
2 554;1996;pupils | additional education (10th grade)
200 349;1996;pupils | grades | 09.07.2010
380 932;1996;pupils | grades | 06.01.2010
5 293;1996;pupils | pre-primary education
4 391;1996;schools
63 756;1995;leaving certificates
64 364;1995;grade 1
588 162;1995;pupils | total
3 178;1995;pupils | additional education (10th grade)
196 642;1995;pupils | grades | 09.07.2010
384 369;1995;pupils | grades | 06.01.2010
3 973;1995;pupils | pre-primary education
4 474;1995;schools
64 297;1994;leaving certificates
61 004;1994;grade 1
587 523;1994;pupils | total
3 434;1994;pupils | additional education (10th grade)
193 657;1994;pupils | grades | 09.07.2010
387 306;1994;pupils | grades | 06.01.2010
3 126;1994;pupils | pre-primary education
4 539;1994;schools
65 483;1993;leaving certificates
62 060;1993;grade 1
590 306;1993;pupils | total
3 369;1993;pupils | additional education (10th grade)
193 591;1993;pupils | grades | 09.07.2010
390 892;1993;pupils | grades | 06.01.2010
2 454;1993;pupils | pre-primary education
4 610;1993;schools
65 634;1992;leaving certificates
63 837;1992;grade 1
594 221;1992;pupils | total
3 777;1992;pupils | additional education (10th grade)
195 532;1992;pupils | grades | 09.07.2010
392 537;1992;pupils | grades | 06.01.2010
2 375;1992;pupils | pre-primary education
4 758;1992;schools
64 175;1991;leaving certificates
66 320;1991;grade 1
595 997;1991;pupils | total
4 193;1991;pupils | additional education (10th grade)
197 505;1991;pupils | grades | 09.07.2010
392 059;1991;pupils | grades | 06.01.2010
2 240;1991;pupils | pre-primary education
4 843;1991;schools
61 054;1990;leaving certificates
67 427;1990;grade 1
592 920;1990;pupils | total
3 602;1990;pupils | additional education (10th grade)
197 719;1990;pupils | grades | 09.07.2010
389 410;1990;pupils | grades | 06.01.2010
2 189;1990;pupils | pre-primary education
4 869;1990;schools
