DATA;RowHeading1;ColumnHeading
4 368;december;year | 2009
4 238;december;year | 2008
4 133;december;year | 2007
4 178;december;year | 2006
4 227;december;year | 2005
4 129;december;year | 2004
5 008;december;year | 2003
4 118;november;year | 2009
3 983;november;year | 2008
3 959;november;year | 2007
4 054;november;year | 2006
3 768;november;year | 2005
3 748;november;year | 2004
3 866;november;year | 2003
4 125;october;year | 2009
3 957;october;year | 2008
3 919;october;year | 2007
4 139;october;year | 2006
3 850;october;year | 2005
3 968;october;year | 2004
3 990;october;year | 2003
3 667;september;year | 2009
3 922;september;year | 2008
3 873;september;year | 2007
3 674;september;year | 2006
3 804;september;year | 2005
3 796;september;year | 2004
3 856;september;year | 2003
3 832;august;year | 2009
3 889;august;year | 2008
4 013;august;year | 2007
3 860;august;year | 2006
3 707;august;year | 2005
3 816;august;year | 2004
3 942;august;year | 2003
3 904;july;year | 2009
3 920;july;year | 2008
3 785;july;year | 2007
3 841;july;year | 2006
3 895;july;year | 2005
3 823;july;year | 2004
3 949;july;year | 2003
4 014;june;year | 2009
3 803;june;year | 2008
3 882;june;year | 2007
3 859;june;year | 2006
3 831;june;year | 2005
3 930;june;year | 2004
3 723;june;year | 2003
4 118;may;year | 2009
4 067;may;year | 2008
3 974;may;year | 2007
4 025;may;year | 2006
4 160;may;year | 2005
3 925;may;year | 2004
3 916;may;year | 2003
4 127;april;year | 2009
4 300;april;year | 2008
4 137;april;year | 2007
4 181;april;year | 2006
4 017;april;year | 2005
3 867;april;year | 2004
4 025;april;year | 2003
4 597;march;year | 2009
4 659;march;year | 2008
4 820;march;year | 2007
4 306;march;year | 2006
4 598;march;year | 2005
4 085;march;year | 2004
4 092;march;year | 2003
4 277;february;year | 2009
4 070;february;year | 2008
4 213;february;year | 2007
3 694;february;year | 2006
3 866;february;year | 2005
3 892;february;year | 2004
3 818;february;year | 2003
4 736;january;year | 2009
4 286;january;year | 2008
4 369;january;year | 2007
4 254;january;year | 2006
4 205;january;year | 2005
4 621;january;year | 2004
4 811;january;year | 2003
49,883;months total;year | 2009
49,094;months total;year | 2008
49,077;months total;year | 2007
48,065;months total;year | 2006
47,928;months total;year | 2005
47,600;months total;year | 2004
48,996;months total;year | 2003
