DATA;RowHeading1;ColumnHeading
31 032;total revenue | specific purpose transfers;2009 $ millions
31 102;total revenue | specific purpose transfers;2008 $ millions
29 024;total revenue | specific purpose transfers;2007 $ millions
26 138;total revenue | specific purpose transfers;2006 $ millions
24 513;total revenue | specific purpose transfers;2005 $ millions
29 476;total revenue | general purpose transfers;2009 $ millions
26 963;total revenue | general purpose transfers;2008 $ millions
22 455;total revenue | general purpose transfers;2007 $ millions
24 203;total revenue | general purpose transfers;2006 $ millions
24 290;total revenue | general purpose transfers;2005 $ millions
809;total revenue | own source revenue | other revenue from own sources;2009 $ millions
754;total revenue | own source revenue | other revenue from own sources;2008 $ millions
748;total revenue | own source revenue | other revenue from own sources;2007 $ millions
841;total revenue | own source revenue | other revenue from own sources;2006 $ millions
591;total revenue | own source revenue | other revenue from own sources;2005 $ millions
36 480;total revenue | own source revenue | investment income;2009 $ millions
34 893;total revenue | own source revenue | investment income;2008 $ millions
35 334;total revenue | own source revenue | investment income;2007 $ millions
35 624;total revenue | own source revenue | investment income;2006 $ millions
29 380;total revenue | own source revenue | investment income;2005 $ millions
7 935;total revenue | own source revenue | sales of goods and services;2009 $ millions
7 893;total revenue | own source revenue | sales of goods and services;2008 $ millions
7 549;total revenue | own source revenue | sales of goods and services;2007 $ millions
7 499;total revenue | own source revenue | sales of goods and services;2006 $ millions
7 085;total revenue | own source revenue | sales of goods and services;2005 $ millions
10 678;total revenue | own source revenue | contributions to social security plans;2009 $ millions
10 399;total revenue | own source revenue | contributions to social security plans;2008 $ millions
10 368;total revenue | own source revenue | contributions to social security plans;2007 $ millions
9 123;total revenue | own source revenue | contributions to social security plans;2006 $ millions
8 375;total revenue | own source revenue | contributions to social security plans;2005 $ millions
3 390;total revenue | own source revenue | health and drug insurance premiums;2009 $ millions
3 457;total revenue | own source revenue | health and drug insurance premiums;2008 $ millions
3 268;total revenue | own source revenue | health and drug insurance premiums;2007 $ millions
3 258;total revenue | own source revenue | health and drug insurance premiums;2006 $ millions
3 206;total revenue | own source revenue | health and drug insurance premiums;2005 $ millions
19 660;total revenue | own source revenue | other taxes;2009 $ millions
18 736;total revenue | own source revenue | other taxes;2008 $ millions
18 035;total revenue | own source revenue | other taxes;2007 $ millions
17 348;total revenue | own source revenue | other taxes;2006 $ millions
16 633;total revenue | own source revenue | other taxes;2005 $ millions
8 689;total revenue | own source revenue | property and related taxes;2009 $ millions
9 415;total revenue | own source revenue | property and related taxes;2008 $ millions
9 519;total revenue | own source revenue | property and related taxes;2007 $ millions
9 535;total revenue | own source revenue | property and related taxes;2006 $ millions
8 962;total revenue | own source revenue | property and related taxes;2005 $ millions
64 499;total revenue | own source revenue | consumption taxes;2009 $ millions
62 429;total revenue | own source revenue | consumption taxes;2008 $ millions
60 560;total revenue | own source revenue | consumption taxes;2007 $ millions
58 925;total revenue | own source revenue | consumption taxes;2006 $ millions
57 084;total revenue | own source revenue | consumption taxes;2005 $ millions
95 652;total revenue | own source revenue | income taxes;2009 $ millions
101 669;total revenue | own source revenue | income taxes;2008 $ millions
92 763;total revenue | own source revenue | income taxes;2007 $ millions
80 436;total revenue | own source revenue | income taxes;2006 $ millions
73 712;total revenue | own source revenue | income taxes;2005 $ millions
247 792;total revenue | own source revenue;2009 $ millions
249 645;total revenue | own source revenue;2008 $ millions
238 144;total revenue | own source revenue;2007 $ millions
222 590;total revenue | own source revenue;2006 $ millions
205 028;total revenue | own source revenue;2005 $ millions
308 299;total revenue;2009 $ millions
307 710;total revenue;2008 $ millions
289 624;total revenue;2007 $ millions
272 932;total revenue;2006 $ millions
253 831;total revenue;2005 $ millions
