DATA;RowHeading1;ColumnHeading
4,8;december;year | 2009
4,4;december;year | 2008
3,7;december;year | 2007
4,4;december;year | 2006
5,2;november;year | 2009
4,1;november;year | 2008
4,1;november;year | 2007
3,8;november;year | 2006
5,4;october;year | 2009
3,9;october;year | 2008
4,5;october;year | 2007
3,5;october;year | 2006
5,5;september;year | 2009
4,1;september;year | 2008
4,7;september;year | 2007
3,3;september;year | 2006
5,5;august;year | 2009
4,3;august;year | 2008
5,0;august;year | 2007
3,2;august;year | 2006
5,2;july;year | 2009
4,1;july;year | 2008
4,9;july;year | 2007
3,4;july;year | 2006
4,9;june;year | 2009
4,0;june;year | 2008
4,8;june;year | 2007
3,7;june;year | 2006
4,5;may;year | 2009
3,9;may;year | 2008
4,8;may;year | 2007
3,8;may;year | 2006
4,2;april;year | 2009
3,7;april;year | 2008
4,4;april;year | 2007
3,9;april;year | 2006
4,0;march;year | 2009
3,7;march;year | 2008
4,2;march;year | 2007
4,1;march;year | 2006
4,1;february;year | 2009
3,6;february;year | 2008
4,1;february;year | 2007
4,6;february;year | 2006
4,2;january;year | 2009
3,6;january;year | 2008
4,4;january;year | 2007
5,0;january;year | 2006
