DATA;RowHeading1;ColumnHeading
2.8;christian democrats;european parliament elec. 1996
2.4;christian democrats;european parliament elec. 1999
4.3;christian democrats;european parliament elec. 2004
4.2;christian democrats;european parliament elec. 2009
10,5;left;european parliament elec. 1996
9.1;left;european parliament elec. 1999
9.1;left;european parliament elec. 2004
5.9;left;european parliament elec. 2009
5.8;swedish people's pty;european parliament elec. 1996
6.8;swedish people's pty;european parliament elec. 1999
5.7;swedish people's pty;european parliament elec. 2004
6.1;swedish people's pty;european parliament elec. 2009
0.7;true finns;european parliament elec. 1996
0.8;true finns;european parliament elec. 1999
0.5;true finns;european parliament elec. 2004
9.8;true finns;european parliament elec. 2009
7.6;greens;european parliament elec. 1996
13,4;greens;european parliament elec. 1999
10,4;greens;european parliament elec. 2004
12,4;greens;european parliament elec. 2009
21,5;social democr. pty;european parliament elec. 1996
17,9;social democr. pty;european parliament elec. 1999
21,2;social democr. pty;european parliament elec. 2004
17,5;social democr. pty;european parliament elec. 2009
24,4;centre pty of finland;european parliament elec. 1996
21,3;centre pty of finland;european parliament elec. 1999
23,4;centre pty of finland;european parliament elec. 2004
19;centre pty of finland;european parliament elec. 2009
20,2;national coalition pty;european parliament elec. 1996
25,3;national coalition pty;european parliament elec. 1999
23,7;national coalition pty;european parliament elec. 2004
23,2;national coalition pty;european parliament elec. 2009
