DATA;RowHeading1;ColumnHeading
1,7;canada | nunavut;2001%
6,4;canada | northwest territories;2001%
4,8;canada | northwest territories;1996%
4,9;canada | northwest territories;1991%
10,6;canada | yukon;2001%
10,4;canada | yukon;1996%
10,7;canada | yukon;1991%
26,1;canada | british columbia;2001%
24,5;canada | british columbia;1996%
22,3;canada | british columbia;1991%
14,9;canada | alberta;2001%
15,2;canada | alberta;1996%
15,1;canada | alberta;1991%
5;canada | saskatchewan;2001%
5,4;canada | saskatchewan;1996%
5,9;canada | saskatchewan;1991%
12,1;canada | manitoba;2001%
12,4;canada | manitoba;1996%
12,8;canada | manitoba;1991%
26,8;canada | ontario;2001%
25,6;canada | ontario;1996%
23,7;canada | ontario;1991%
9,9;canada | quebec;2001%
9,4;canada | quebec;1996%
8,7;canada | quebec;1991%
3,1;canada | new brunswick;2001%
3,3;canada | new brunswick;1996%
3,3;canada | new brunswick;1991%
4,6;canada | nova scotia;2001%
4,7;canada | nova scotia;1996%
4,4;canada | nova scotia;1991%
3,1;canada | prince edward island;2001%
3,3;canada | prince edward island;1996%
3,2;canada | prince edward island;1991%
1,6;canada | newfoundland and labrador;2001%
1,6;canada | newfoundland and labrador;1996%
1,5;canada | newfoundland and labrador;1991%
18,4;canada;2001%
17,4;canada;1996%
16,1;canada;1991%
