DATA;RowHeading1;ColumnHeading
-24.6;payments | other programs;3rd quarter 2008 to 3rd quarter 2009 % change
269,385;payments | other programs;3rd quarter 2009 $ thousands
357,191;payments | other programs;3rd quarter 2008 $ thousands
33.3;payments | provincial stabilization;3rd quarter 2008 to 3rd quarter 2009 % change
381,569;payments | provincial stabilization;3rd quarter 2009 $ thousands
286,154;payments | provincial stabilization;3rd quarter 2008 $ thousands
39.8;payments | crop insurance;3rd quarter 2008 to 3rd quarter 2009 % change
281,838;payments | crop insurance;3rd quarter 2009 $ thousands
201,653;payments | crop insurance;3rd quarter 2008 $ thousands
-100.0;payments | net income stabilization account;3rd quarter 2008 to 3rd quarter 2009 % change
0;payments | net income stabilization account;3rd quarter 2009 $ thousands
2,793;payments | net income stabilization account;3rd quarter 2008 $ thousands
10.0;payments;3rd quarter 2008 to 3rd quarter 2009 % change
932,792;payments;3rd quarter 2009 $ thousands
847,791;payments;3rd quarter 2008 $ thousands
-9.6;livestock | other livestock products;3rd quarter 2008 to 3rd quarter 2009 % change
138,259;livestock | other livestock products;3rd quarter 2009 $ thousands
152,876;livestock | other livestock products;3rd quarter 2008 $ thousands
-2.5;livestock | poultry and eggs;3rd quarter 2008 to 3rd quarter 2009 % change
776,133;livestock | poultry and eggs;3rd quarter 2009 $ thousands
796,005;livestock | poultry and eggs;3rd quarter 2008 $ thousands
-2.7;livestock | sheep and lambs;3rd quarter 2008 to 3rd quarter 2009 % change
29,977;livestock | sheep and lambs;3rd quarter 2009 $ thousands
30,814;livestock | sheep and lambs;3rd quarter 2008 $ thousands
2.6;livestock | milk and cream;3rd quarter 2008 to 3rd quarter 2009 % change
1,345,854;livestock | milk and cream;3rd quarter 2009 $ thousands
1,312,387;livestock | milk and cream;3rd quarter 2008 $ thousands
-25.2;livestock | pigs;3rd quarter 2008 to 3rd quarter 2009 % change
647,439;livestock | pigs;3rd quarter 2009 $ thousands
864,983;livestock | pigs;3rd quarter 2008 $ thousands
-17.7;livestock | cattle and calves;3rd quarter 2008 to 3rd quarter 2009 % change
1,405,457;livestock | cattle and calves;3rd quarter 2009 $ thousands
1,708,544;livestock | cattle and calves;3rd quarter 2008 $ thousands
-10.7;livestock;3rd quarter 2008 to 3rd quarter 2009 % change
4,343,119;livestock;3rd quarter 2009 $ thousands
4,865,609;livestock;3rd quarter 2008 $ thousands
-22.5;crops | deferred grain receipts;3rd quarter 2008 to 3rd quarter 2009 % change
-324,072;crops | deferred grain receipts;3rd quarter 2009 $ thousands
-417,972;crops | deferred grain receipts;3rd quarter 2008 $ thousands
0.0;crops | other crops;3rd quarter 2008 to 3rd quarter 2009 % change
