DATA;RowHeading1;ColumnHeading
158;2009;0-year-olds
24 733;2009;women
25 150;2009;men
49 883;2009;total
157;2008;0-year-olds
24 637;2008;women
24 457;2008;men
49 094;2008;total
161;2007;0-year-olds
24 268;2007;women
24 809;2007;men
49 077;2007;total
167;2006;0-year-olds
23 750;2006;women
24 315;2006;men
48 065;2006;total
174;2005;0-year-olds
23 871;2005;women
24 057;2005;men
47 928;2005;total
191;2004;0-year-olds
23 798;2004;women
23 802;2004;men
47 600;2004;total
176;2003;0-year-olds
25 074;2003;women
23 922;2003;men
48 996;2003;total
168;2002;0-year-olds
25 426;2002;women
23 992;2002;men
49 418;2002;total
181;2001;0-year-olds
24 787;2001;women
23 783;2001;men
48 550;2001;total
213;2000;0-year-olds
25 286;2000;women
24 053;2000;men
49 339;2000;total
