DATA;RowHeading1;ColumnHeading
0,5;finnmark;percentage
49;finnmark;of which private
10 204;finnmark;total
1,4;troms;percentage
292;troms;of which private
20 662;troms;total
0,3;nordland;percentage
92;nordland;of which private
32 494;nordland;total
0,6;nord-tr?ndelag;percentage
107;nord-tr?ndelag;of which private
17 785;nord-tr?ndelag;total
1,4;s?r-tr?ndelag;percentage
481;s?r-tr?ndelag;of which private
35 183;s?r-tr?ndelag;total
0,5;m?re og romsdal;percentage
157;m?re og romsdal;of which private
33 306;m?re og romsdal;total
15 247;sogn og fjordane;total
2,7;hordaland;percentage
1 644;hordaland;of which private
60 572;hordaland;total
1,3;rogaland;percentage
730;rogaland;of which private
55 292;rogaland;total
1,7;vest-agder;percentage
376;vest-agder;of which private
22 418;vest-agder;total
0,6;aust-agder;percentage
89;aust-agder;of which private
14 005;aust-agder;total
0,9;telemark;percentage
187;telemark;of which private
21 430;telemark;total
2,6;vestfold;percentage
752;vestfold;of which private
28 568;vestfold;total
1,0;buskerud;percentage
318;buskerud;of which private
30 431;buskerud;total
1,0;oppland;percentage
230;oppland;of which private
22 520;oppland;total
1,6;hedmark;percentage
376;hedmark;of which private
23 246;hedmark;total
4,4;oslo;percentage
2 177;oslo;of which private
49 750;oslo;total
2,1;akershus;percentage
1 363;akershus;of which private
65 952;akershus;total
2,0;?stfold;percentage
633;?stfold;of which private
31 406;?stfold;total
1,7;the whole country;percentage
10 053;the whole country;of which private
590 471;the whole country;total
