DATA;RowHeading1;ColumnHeading
90;total revenue | specific purpose transfers;2009 $ millions
90;total revenue | specific purpose transfers;2008 $ millions
68;total revenue | specific purpose transfers;2007 $ millions
91;total revenue | specific purpose transfers;2006 $ millions
88;total revenue | specific purpose transfers;2005 $ millions
334;total revenue | general purpose transfers;2009 $ millions
945;total revenue | general purpose transfers;2008 $ millions
715;total revenue | general purpose transfers;2007 $ millions
604;total revenue | general purpose transfers;2006 $ millions
612;total revenue | general purpose transfers;2005 $ millions
439;total revenue | own source revenue | other revenue from own sources;2009 $ millions
436;total revenue | own source revenue | other revenue from own sources;2008 $ millions
365;total revenue | own source revenue | other revenue from own sources;2007 $ millions
491;total revenue | own source revenue | other revenue from own sources;2006 $ millions
607;total revenue | own source revenue | other revenue from own sources;2005 $ millions
14,017;total revenue | own source revenue | investment income;2009 $ millions
10,026;total revenue | own source revenue | investment income;2008 $ millions
8,320;total revenue | own source revenue | investment income;2007 $ millions
6,915;total revenue | own source revenue | investment income;2006 $ millions
6,560;total revenue | own source revenue | investment income;2005 $ millions
9,588;total revenue | own source revenue | sales of goods and services;2009 $ millions
7,453;total revenue | own source revenue | sales of goods and services;2008 $ millions
5,811;total revenue | own source revenue | sales of goods and services;2007 $ millions
5,740;total revenue | own source revenue | sales of goods and services;2006 $ millions
5,452;total revenue | own source revenue | sales of goods and services;2005 $ millions
22,538;total revenue | own source revenue | contributions to social security plans;2009 $ millions
21,974;total revenue | own source revenue | contributions to social security plans;2008 $ millions
21,932;total revenue | own source revenue | contributions to social security plans;2007 $ millions
21,851;total revenue | own source revenue | contributions to social security plans;2006 $ millions
21,884;total revenue | own source revenue | contributions to social security plans;2005 $ millions
0;total revenue | own source revenue | health and drug insurance premiums;2009 $ millions
1,207;total revenue | own source revenue | other taxes;2009 $ millions
1,481;total revenue | own source revenue | other taxes;2008 $ millions
1,636;total revenue | own source revenue | other taxes;2007 $ millions
794;total revenue | own source revenue | other taxes;2006 $ millions
668;total revenue | own source revenue | other taxes;2005 $ millions
0;total revenue | own source revenue | property and related taxes;2009 $ millions
42,535;total revenue | own source revenue | consumption taxes;2009 $ millions
49,142;total revenue | own source revenue | consumption taxes;2008 $ millions
45,139;total revenue | own source revenue | consumption taxes;2007 $ millions
48,829;total revenue | own source revenue | consumption taxes;2006 $ millions
47,312;total revenue | own source revenue | consumption taxes;2005 $ millions
153,003;total revenue | own source revenue | income taxes;2009 $ millions
167,798;total revenue | own source revenue | income taxes;2008 $ millions
153,104;total revenue | own source revenue | income taxes;2007 $ millions
144,722;total revenue | own source revenue | income taxes;2006 $ millions
133,704;total revenue | own source revenue | income taxes;2005 $ millions
243,326;total revenue | own source revenue;2009 $ millions
258,310;total revenue | own source revenue;2008 $ millions
236,306;total revenue | own source revenue;2007 $ millions
229,342;total revenue | own source revenue;2006 $ millions
216,187;total revenue | own source revenue;2005 $ millions
243,750;total revenue;2009 $ millions
259,344;total revenue;2008 $ millions
237,089;total revenue;2007 $ millions
230,037;total revenue;2006 $ millions
216,888;total revenue;2005 $ millions
