DATA;RowHeading1;ColumnHeading
1,4%;2007p;percent change prior year
5990,9;2007p;total
11,6;2007p;other*
2162,4;2007p;all sectors (million metric tons of carbon dioxide) | coal
2579,9;2007p;all sectors (million metric tons of carbon dioxide) | petroleum
1237,0;2007p;all sectors (million metric tons of carbon dioxide) | natural gas
-1,1%;2006;percent change prior year
5906,7;2006;total
11,8;2006;other*
2139,8;2006;all sectors (million metric tons of carbon dioxide) | coal
2596,2;2006;all sectors (million metric tons of carbon dioxide) | petroleum
1158,9;2006;all sectors (million metric tons of carbon dioxide) | natural gas
0,2%;2005;percent change prior year
5975,3;2005;total
11,6;2005;other*
2161,2;2005;all sectors (million metric tons of carbon dioxide) | coal
2619,9;2005;all sectors (million metric tons of carbon dioxide) | petroleum
1182,6;2005;all sectors (million metric tons of carbon dioxide) | natural gas
1,7%;2004;percent change prior year
5966,2;2004;total
11,5;2004;other*
2157,6;2004;all sectors (million metric tons of carbon dioxide) | coal
2602,8;2004;all sectors (million metric tons of carbon dioxide) | petroleum
1194,2;2004;all sectors (million metric tons of carbon dioxide) | natural gas
0,8%;2003;percent change prior year
5868,1;2003;total
11,8;2003;other*
2131,3;2003;all sectors (million metric tons of carbon dioxide) | coal
2512,4;2003;all sectors (million metric tons of carbon dioxide) | petroleum
1212,6;2003;all sectors (million metric tons of carbon dioxide) | natural gas
1,1%;2002;percent change prior year
5820,6;2002;total
13,1;2002;other*
2094,1;2002;all sectors (million metric tons of carbon dioxide) | coal
2467,7;2002;all sectors (million metric tons of carbon dioxide) | petroleum
1245,7;2002;all sectors (million metric tons of carbon dioxide) | natural gas
-1,7%;2001;percent change prior year
5755,1;2001;total
11,2;2001;other*
2084,4;2001;all sectors (million metric tons of carbon dioxide) | coal
2470,2;2001;all sectors (million metric tons of carbon dioxide) | petroleum
1189,3;2001;all sectors (million metric tons of carbon dioxide) | natural gas
3,1%;2000;percent change prior year
5855,8;2000;total
10,6;2000;other*
2146,4;2000;all sectors (million metric tons of carbon dioxide) | coal
2459,0;2000;all sectors (million metric tons of carbon dioxide) | petroleum
1239,8;2000;all sectors (million metric tons of carbon dioxide) | natural gas
1,1%;1999;percent change prior year
5677,3;1999;total
10,9;1999;other*
2052,8;1999;all sectors (million metric tons of carbon dioxide) | coal
2414,4;1999;all sectors (million metric tons of carbon dioxide) | petroleum
1199,2;1999;all sectors (million metric tons of carbon dioxide) | natural gas
0,7%;1998;percent change prior year
5615,0;1998;total
10,7;1998;other*
2051,5;1998;all sectors (million metric tons of carbon dioxide) | coal
2353,3;1998;all sectors (million metric tons of carbon dioxide) | petroleum
1199,4;1998;all sectors (million metric tons of carbon dioxide) | natural gas
1,5%;1997;percent change prior year
5577,2;1997;total
11,0;1997;other*
2030,2;1997;all sectors (million metric tons of carbon dioxide) | coal
2310,0;1997;all sectors (million metric tons of carbon dioxide) | petroleum
1226,0;1997;all sectors (million metric tons of carbon dioxide) | natural gas
3,5%;1996;percent change prior year
5494,9;1996;total
10,4;1996;other*
1980,8;1996;all sectors (million metric tons of carbon dioxide) | coal
2287,9;1996;all sectors (million metric tons of carbon dioxide) | petroleum
1215,8;1996;all sectors (million metric tons of carbon dioxide) | natural gas
1,0%;1995;percent change prior year
5308,5;1995;total
10,5;1995;other*
1898,9;1995;all sectors (million metric tons of carbon dioxide) | coal
2206,1;1995;all sectors (million metric tons of carbon dioxide) | petroleum
1193,0;1995;all sectors (million metric tons of carbon dioxide) | natural gas
1,5%;1994;percent change prior year
5254,0;1994;total
9,8;1994;other*
1879,4;1994;all sectors (million metric tons of carbon dioxide) | coal
2223,5;1994;all sectors (million metric tons of carbon dioxide) | petroleum
1141,3;1994;all sectors (million metric tons of carbon dioxide) | natural gas
2,1%;1993;percent change prior year
5175,3;1993;total
9,1;1993;other*
1866,5;1993;all sectors (million metric tons of carbon dioxide) | coal
2181,2;1993;all sectors (million metric tons of carbon dioxide) | petroleum
1118,5;1993;all sectors (million metric tons of carbon dioxide) | natural gas
2,0%;1992;percent change prior year
5070,1;1992;total
9,0;1992;other*
1800,3;1992;all sectors (million metric tons of carbon dioxide) | coal
2167,7;1992;all sectors (million metric tons of carbon dioxide) | petroleum
1093,1;1992;all sectors (million metric tons of carbon dioxide) | natural gas
-0,9%;1991;percent change prior year
4971,0;1991;total
7,7;1991;other*
1784,0;1991;all sectors (million metric tons of carbon dioxide) | coal
2124,9;1991;all sectors (million metric tons of carbon dioxide) | petroleum
1054,3;1991;all sectors (million metric tons of carbon dioxide) | natural gas
-1,0%;1990;percent change prior year
5018,7;1990;total
6,3;1990;other*
1799,9;1990;all sectors (million metric tons of carbon dioxide) | coal
2178,8;1990;all sectors (million metric tons of carbon dioxide) | petroleum
1033,6;1990;all sectors (million metric tons of carbon dioxide) | natural gas
1,6%;1989;percent change prior year
5071,0;1989;total
0,0;1989;other*
1774,9;1989;all sectors (million metric tons of carbon dioxide) | coal
2257,0;1989;all sectors (million metric tons of carbon dioxide) | petroleum
1030,9;1989;all sectors (million metric tons of carbon dioxide) | natural gas
4,6%;1988;percent change prior year
4993,2;1988;total
0,0;1988;other*
1768,7;1988;all sectors (million metric tons of carbon dioxide) | coal
2250,3;1988;all sectors (million metric tons of carbon dioxide) | petroleum
969,3;1988;all sectors (million metric tons of carbon dioxide) | natural gas
3,5%;1987;percent change prior year
4773,5;1987;total
0,0;1987;other*
1688,0;1987;all sectors (million metric tons of carbon dioxide) | coal
2157,0;1987;all sectors (million metric tons of carbon dioxide) | petroleum
927,3;1987;all sectors (million metric tons of carbon dioxide) | natural gas
0,2%;1986;percent change prior year
4613,2;1986;total
0,0;1986;other*
1617,0;1986;all sectors (million metric tons of carbon dioxide) | coal
2123,9;1986;all sectors (million metric tons of carbon dioxide) | petroleum
874,0;1986;all sectors (million metric tons of carbon dioxide) | natural gas
-0,3%;1985;percent change prior year
4602,9;1985;total
0,0;1985;other*
1638,5;1985;all sectors (million metric tons of carbon dioxide) | coal
2031,2;1985;all sectors (million metric tons of carbon dioxide) | petroleum
934,5;1985;all sectors (million metric tons of carbon dioxide) | natural gas
5,6%;1984;percent change prior year
4615,0;1984;total
0,0;1984;other*
1598,4;1984;all sectors (million metric tons of carbon dioxide) | coal
2048,5;1984;all sectors (million metric tons of carbon dioxide) | petroleum
969,2;1984;all sectors (million metric tons of carbon dioxide) | natural gas
-0,8%;1983;percent change prior year
4369,2;1983;total
0,0;1983;other*
1486,9;1983;all sectors (million metric tons of carbon dioxide) | coal
1975,1;1983;all sectors (million metric tons of carbon dioxide) | petroleum
908,8;1983;all sectors (million metric tons of carbon dioxide) | natural gas
-5,3%;1982;percent change prior year
4404,5;1982;total
0,0;1982;other*
1431,4;1982;all sectors (million metric tons of carbon dioxide) | coal
2003,2;1982;all sectors (million metric tons of carbon dioxide) | petroleum
972,2;1982;all sectors (million metric tons of carbon dioxide) | natural gas
-2,5%;1981;percent change prior year
4648,6;1981;total
0,0;1981;other*
1482,8;1981;all sectors (million metric tons of carbon dioxide) | coal
2120,9;1981;all sectors (million metric tons of carbon dioxide) | petroleum
1046,6;1981;all sectors (million metric tons of carbon dioxide) | natural gas
-2,8%;1980;percent change prior year
4768,8;1980;total
0,0;1980;other*
1438,0;1980;all sectors (million metric tons of carbon dioxide) | coal
2263,1;1980;all sectors (million metric tons of carbon dioxide) | petroleum
1071,6;1980;all sectors (million metric tons of carbon dioxide) | natural gas
1,3%;1979;percent change prior year
4904,7;1979;total
0,0;1979;other*
1387,4;1979;all sectors (million metric tons of carbon dioxide) | coal
2435,2;1979;all sectors (million metric tons of carbon dioxide) | petroleum
1082,2;1979;all sectors (million metric tons of carbon dioxide) | natural gas
1,0%;1978;percent change prior year
4843,5;1978;total
-0,0;1978;other*
1276,4;1978;all sectors (million metric tons of carbon dioxide) | coal
2517,7;1978;all sectors (million metric tons of carbon dioxide) | petroleum
1049,4;1978;all sectors (million metric tons of carbon dioxide) | natural gas
3,0%;1977;percent change prior year
4793,8;1977;total
-0,0;1977;other*
1278,6;1977;all sectors (million metric tons of carbon dioxide) | coal
2471,0;1977;all sectors (million metric tons of carbon dioxide) | petroleum
1044,3;1977;all sectors (million metric tons of carbon dioxide) | natural gas
6,1%;1976;percent change prior year
4654,8;1976;total
-0,0;1976;other*
1245,6;1976;all sectors (million metric tons of carbon dioxide) | coal
2343,4;1976;all sectors (million metric tons of carbon dioxide) | petroleum
1065,7;1976;all sectors (million metric tons of carbon dioxide) | natural gas
-2,9%;1975;percent change prior year
4389,1;1975;total
0,0;1975;other*
1161,4;1975;all sectors (million metric tons of carbon dioxide) | coal
2183,0;1975;all sectors (million metric tons of carbon dioxide) | petroleum
1044,7;1975;all sectors (million metric tons of carbon dioxide) | natural gas
-3,5%;1974;percent change prior year
4521,3;1974;total
0,0;1974;other*
1164,1;1974;all sectors (million metric tons of carbon dioxide) | coal
2221,8;1974;all sectors (million metric tons of carbon dioxide) | petroleum
1135,5;1974;all sectors (million metric tons of carbon dioxide) | natural gas
4,4%;1973;percent change prior year
4685,7;1973;total
0,0;1973;other*
1186,2;1973;all sectors (million metric tons of carbon dioxide) | coal
2318,8;1973;all sectors (million metric tons of carbon dioxide) | petroleum
1180,7;1973;all sectors (million metric tons of carbon dioxide) | natural gas
5,3%;1972;percent change prior year
4487,0;1972;total
-0,0;1972;other*
1105,7;1972;all sectors (million metric tons of carbon dioxide) | coal
2195,2;1972;all sectors (million metric tons of carbon dioxide) | petroleum
1186,0;1972;all sectors (million metric tons of carbon dioxide) | natural gas
1,2%;1971;percent change prior year
4262,3;1971;total
-0,0;1971;other*
1058,5;1971;all sectors (million metric tons of carbon dioxide) | coal
2034,6;1971;all sectors (million metric tons of carbon dioxide) | petroleum
1169,3;1971;all sectors (million metric tons of carbon dioxide) | natural gas
3,0%;1970;percent change prior year
4212,9;1970;total
0,0;1970;other*
1115,2;1970;all sectors (million metric tons of carbon dioxide) | coal
1963,5;1970;all sectors (million metric tons of carbon dioxide) | petroleum
1134,2;1970;all sectors (million metric tons of carbon dioxide) | natural gas
4,3%;1969;percent change prior year
4090,4;1969;total
-0,0;1969;other*
