DATA;RowHeading1;ColumnHeading
9 236;2008, total | svalbard;monthly cost 41- hours per week | 4-6 years
13 854;2008, total | svalbard;monthly cost 41- hours per week | 3 years
18 472;2008, total | svalbard;monthly cost 41- hours per week | 0-2 years
7 594;2008, total | svalbard;monthly cost 33-40 hours per week | 4-6 years
11 391;2008, total | svalbard;monthly cost 33-40 hours per week | 3 years
15 188;2008, total | svalbard;monthly cost 33-40 hours per week | 0-2 years
5 952;2008, total | svalbard;monthly cost 25-32 hours per week | 4-6 years
8 928;2008, total | svalbard;monthly cost 25-32 hours per week | 3 years
11 904;2008, total | svalbard;monthly cost 25-32 hours per week | 0-2 years
4 310;2008, total | svalbard;monthly cost 17-24 hours per week | 4-6 years
6 465;2008, total | svalbard;monthly cost 17-24 hours per week | 3 years
8 620;2008, total | svalbard;monthly cost 17-24 hours per week | 0-2 years
2 668;2008, total | svalbard;monthly cost 9-16 hours per week | 4-6 years
4 002;2008, total | svalbard;monthly cost 9-16 hours per week | 3 years
5 336;2008, total | svalbard;monthly cost 9-16 hours per week | 0-2 years
1 231;2008, total | svalbard;monthly cost 0-8 hours per week | 4-6 years
1 847;2008, total | svalbard;monthly cost 0-8 hours per week | 3 years
2 463;2008, total | svalbard;monthly cost 0-8 hours per week | 0-2 years
6 947;2008, total | finnmark finnm?rku;monthly cost 41- hours per week | 4-6 years
10 421;2008, total | finnmark finnm?rku;monthly cost 41- hours per week | 3 years
13 895;2008, total | finnmark finnm?rku;monthly cost 41- hours per week | 0-2 years
5 712;2008, total | finnmark finnm?rku;monthly cost 33-40 hours per week | 4-6 years
8 569;2008, total | finnmark finnm?rku;monthly cost 33-40 hours per week | 3 years
11 425;2008, total | finnmark finnm?rku;monthly cost 33-40 hours per week | 0-2 years
4 477;2008, total | finnmark finnm?rku;monthly cost 25-32 hours per week | 4-6 years
6 716;2008, total | finnmark finnm?rku;monthly cost 25-32 hours per week | 3 years
8 954;2008, total | finnmark finnm?rku;monthly cost 25-32 hours per week | 0-2 years
3 242;2008, total | finnmark finnm?rku;monthly cost 17-24 hours per week | 4-6 years
4 863;2008, total | finnmark finnm?rku;monthly cost 17-24 hours per week | 3 years
6 484;2008, total | finnmark finnm?rku;monthly cost 17-24 hours per week | 0-2 years
2 007;2008, total | finnmark finnm?rku;monthly cost 9-16 hours per week | 4-6 years
3 011;2008, total | finnmark finnm?rku;monthly cost 9-16 hours per week | 3 years
4 014;2008, total | finnmark finnm?rku;monthly cost 9-16 hours per week | 0-2 years
926;2008, total | finnmark finnm?rku;monthly cost 0-8 hours per week | 4-6 years
1 389;2008, total | finnmark finnm?rku;monthly cost 0-8 hours per week | 3 years
1 853;2008, total | finnmark finnm?rku;monthly cost 0-8 hours per week | 0-2 years
7 047;2008, total | troms romsa;monthly cost 41- hours per week | 4-6 years
10 571;2008, total | troms romsa;monthly cost 41- hours per week | 3 years
14 094;2008, total | troms romsa;monthly cost 41- hours per week | 0-2 years
5 794;2008, total | troms romsa;monthly cost 33-40 hours per week | 4-6 years
8 691;2008, total | troms romsa;monthly cost 33-40 hours per week | 3 years
11 589;2008, total | troms romsa;monthly cost 33-40 hours per week | 0-2 years
4 541;2008, total | troms romsa;monthly cost 25-32 hours per week | 4-6 years
6 812;2008, total | troms romsa;monthly cost 25-32 hours per week | 3 years
9 083;2008, total | troms romsa;monthly cost 25-32 hours per week | 0-2 years
3 289;2008, total | troms romsa;monthly cost 17-24 hours per week | 4-6 years
4 933;2008, total | troms romsa;monthly cost 17-24 hours per week | 3 years
6 577;2008, total | troms romsa;monthly cost 17-24 hours per week | 0-2 years
2 036;2008, total | troms romsa;monthly cost 9-16 hours per week | 4-6 years
3 054;2008, total | troms romsa;monthly cost 9-16 hours per week | 3 years
4 072;2008, total | troms romsa;monthly cost 9-16 hours per week | 0-2 years
940;2008, total | troms romsa;monthly cost 0-8 hours per week | 4-6 years
1 409;2008, total | troms romsa;monthly cost 0-8 hours per week | 3 years
1 879;2008, total | troms romsa;monthly cost 0-8 hours per week | 0-2 years
6 579;2008, total | nordland;monthly cost 41- hours per week | 4-6 years
9 868;2008, total | nordland;monthly cost 41- hours per week | 3 years
13 158;2008, total | nordland;monthly cost 41- hours per week | 0-2 years
5 409;2008, total | nordland;monthly cost 33-40 hours per week | 4-6 years
8 114;2008, total | nordland;monthly cost 33-40 hours per week | 3 years
10 819;2008, total | nordland;monthly cost 33-40 hours per week | 0-2 years
4 240;2008, total | nordland;monthly cost 25-32 hours per week | 4-6 years
6 360;2008, total | nordland;monthly cost 25-32 hours per week | 3 years
8 480;2008, total | nordland;monthly cost 25-32 hours per week | 0-2 years
3 070;2008, total | nordland;monthly cost 17-24 hours per week | 4-6 years
4 605;2008, total | nordland;monthly cost 17-24 hours per week | 3 years
6 140;2008, total | nordland;monthly cost 17-24 hours per week | 0-2 years
1 901;2008, total | nordland;monthly cost 9-16 hours per week | 4-6 years
