DATA;RowHeading1;ColumnHeading
1,9;all causes of death [a00-y89] | assault (homicide) [x85-y09, y87.1];2005 both sexes rate per 100,000 population
1,7;all causes of death [a00-y89] | assault (homicide) [x85-y09, y87.1];2004 both sexes rate per 100,000 population
1,5;all causes of death [a00-y89] | assault (homicide) [x85-y09, y87.1];2003 both sexes rate per 100,000 population
1,5;all causes of death [a00-y89] | assault (homicide) [x85-y09, y87.1];2002 both sexes rate per 100,000 population
1,5;all causes of death [a00-y89] | assault (homicide) [x85-y09, y87.1];2001 both sexes rate per 100,000 population
10,9;all causes of death [a00-y89] | intentional self-harm (suicide) [x60-x84, y87.0];2005 both sexes rate per 100,000 population
10,8;all causes of death [a00-y89] | intentional self-harm (suicide) [x60-x84, y87.0];2004 both sexes rate per 100,000 population
11,3;all causes of death [a00-y89] | intentional self-harm (suicide) [x60-x84, y87.0];2003 both sexes rate per 100,000 population
11,2;all causes of death [a00-y89] | intentional self-harm (suicide) [x60-x84, y87.0];2002 both sexes rate per 100,000 population
11,4;all causes of death [a00-y89] | intentional self-harm (suicide) [x60-x84, y87.0];2001 both sexes rate per 100,000 population
3;all causes of death [a00-y89] | accidents (unintentional injuries) [v01-x59, y85-y86] | accidental poisoning and exposure to noxious substances [x40-x49];2005 both sexes rate per 100,000 population
2,8;all causes of death [a00-y89] | accidents (unintentional injuries) [v01-x59, y85-y86] | accidental poisoning and exposure to noxious substances [x40-x49];2004 both sexes rate per 100,000 population
2,7;all causes of death [a00-y89] | accidents (unintentional injuries) [v01-x59, y85-y86] | accidental poisoning and exposure to noxious substances [x40-x49];2003 both sexes rate per 100,000 population
3,1;all causes of death [a00-y89] | accidents (unintentional injuries) [v01-x59, y85-y86] | accidental poisoning and exposure to noxious substances [x40-x49];2002 both sexes rate per 100,000 population
3;all causes of death [a00-y89] | accidents (unintentional injuries) [v01-x59, y85-y86] | accidental poisoning and exposure to noxious substances [x40-x49];2001 both sexes rate per 100,000 population
5,4;all causes of death [a00-y89] | accidents (unintentional injuries) [v01-x59, y85-y86] | falls [w00-w19];2005 both sexes rate per 100,000 population
5,4;all causes of death [a00-y89] | accidents (unintentional injuries) [v01-x59, y85-y86] | falls [w00-w19];2004 both sexes rate per 100,000 population
5;all causes of death [a00-y89] | accidents (unintentional injuries) [v01-x59, y85-y86] | falls [w00-w19];2003 both sexes rate per 100,000 population
4,6;all causes of death [a00-y89] | accidents (unintentional injuries) [v01-x59, y85-y86] | falls [w00-w19];2002 both sexes rate per 100,000 population
4,6;all causes of death [a00-y89] | accidents (unintentional injuries) [v01-x59, y85-y86] | falls [w00-w19];2001 both sexes rate per 100,000 population
9,2;all causes of death [a00-y89] | accidents (unintentional injuries) [v01-x59, y85-y86] | motor vehicle accidents;2005 both sexes rate per 100,000 population
8,7;all causes of death [a00-y89] | accidents (unintentional injuries) [v01-x59, y85-y86] | motor vehicle accidents;2004 both sexes rate per 100,000 population
9;all causes of death [a00-y89] | accidents (unintentional injuries) [v01-x59, y85-y86] | motor vehicle accidents;2003 both sexes rate per 100,000 population
9,2;all causes of death [a00-y89] | accidents (unintentional injuries) [v01-x59, y85-y86] | motor vehicle accidents;2002 both sexes rate per 100,000 population
8,3;all causes of death [a00-y89] | accidents (unintentional injuries) [v01-x59, y85-y86] | motor vehicle accidents;2001 both sexes rate per 100,000 population
25,6;all causes of death [a00-y89] | accidents (unintentional injuries) [v01-x59, y85-y86];2005 both sexes rate per 100,000 population
24,7;all causes of death [a00-y89] | accidents (unintentional injuries) [v01-x59, y85-y86];2004 both sexes rate per 100,000 population
25,5;all causes of death [a00-y89] | accidents (unintentional injuries) [v01-x59, y85-y86];2003 both sexes rate per 100,000 population
26;all causes of death [a00-y89] | accidents (unintentional injuries) [v01-x59, y85-y86];2002 both sexes rate per 100,000 population
25,1;all causes of death [a00-y89] | accidents (unintentional injuries) [v01-x59, y85-y86];2001 both sexes rate per 100,000 population
3,2;all causes of death [a00-y89] | congenital malformations, deformations and chromosomal abnormalities [q00-q99];2005 both sexes rate per 100,000 population
3,1;all causes of death [a00-y89] | congenital malformations, deformations and chromosomal abnormalities [q00-q99];2004 both sexes rate per 100,000 population
3,3;all causes of death [a00-y89] | congenital malformations, deformations and chromosomal abnormalities [q00-q99];2003 both sexes rate per 100,000 population
3,3;all causes of death [a00-y89] | congenital malformations, deformations and chromosomal abnormalities [q00-q99];2002 both sexes rate per 100,000 population
3,3;all causes of death [a00-y89] | congenital malformations, deformations and chromosomal abnormalities [q00-q99];2001 both sexes rate per 100,000 population
4,4;all causes of death [a00-y89] | certain conditions originating in the perinatal period [p00-p96];2005 both sexes rate per 100,000 population
4,3;all causes of death [a00-y89] | certain conditions originating in the perinatal period [p00-p96];2004 both sexes rate per 100,000 population
4,2;all causes of death [a00-y89] | certain conditions originating in the perinatal period [p00-p96];2003 both sexes rate per 100,000 population
4;all causes of death [a00-y89] | certain conditions originating in the perinatal period [p00-p96];2002 both sexes rate per 100,000 population
4;all causes of death [a00-y89] | certain conditions originating in the perinatal period [p00-p96];2001 both sexes rate per 100,000 population
8,3;all causes of death [a00-y89] | renal failure [n17-n19];2005 both sexes rate per 100,000 population
8,3;all causes of death [a00-y89] | renal failure [n17-n19];2004 both sexes rate per 100,000 population
8,5;all causes of death [a00-y89] | renal failure [n17-n19];2003 both sexes rate per 100,000 population
8,6;all causes of death [a00-y89] | renal failure [n17-n19];2002 both sexes rate per 100,000 population
8,3;all causes of death [a00-y89] | renal failure [n17-n19];2001 both sexes rate per 100,000 population
3;all causes of death [a00-y89] | chronic liver disease and cirrhosis [k70, k73-k74] | other chronic liver disease and cirrhosis [k73-k74];2005 both sexes rate per 100,000 population
3;all causes of death [a00-y89] | chronic liver disease and cirrhosis [k70, k73-k74] | other chronic liver disease and cirrhosis [k73-k74];2004 both sexes rate per 100,000 population
3,2;all causes of death [a00-y89] | chronic liver disease and cirrhosis [k70, k73-k74] | other chronic liver disease and cirrhosis [k73-k74];2003 both sexes rate per 100,000 population
3,3;all causes of death [a00-y89] | chronic liver disease and cirrhosis [k70, k73-k74] | other chronic liver disease and cirrhosis [k73-k74];2002 both sexes rate per 100,000 population
3,3;all causes of death [a00-y89] | chronic liver disease and cirrhosis [k70, k73-k74] | other chronic liver disease and cirrhosis [k73-k74];2001 both sexes rate per 100,000 population
3;all causes of death [a00-y89] | chronic liver disease and cirrhosis [k70, k73-k74] | alcoholic liver disease [k70];2005 both sexes rate per 100,000 population
3;all causes of death [a00-y89] | chronic liver disease and cirrhosis [k70, k73-k74] | alcoholic liver disease [k70];2004 both sexes rate per 100,000 population
3,1;all causes of death [a00-y89] | chronic liver disease and cirrhosis [k70, k73-k74] | alcoholic liver disease [k70];2003 both sexes rate per 100,000 population
