DATA;RowHeading1;ColumnHeading
19.1;total expenditure on health at constant nok in 2000. percentage change in volume from the previous year | public share of health spending in per cent of general government total expenditure;2008
19.5;total expenditure on health at constant nok in 2000. percentage change in volume from the previous year | public share of health spending in per cent of general government total expenditure;2007
19.1;total expenditure on health at constant nok in 2000. percentage change in volume from the previous year | public share of health spending in per cent of general government total expenditure;2006
19.2;total expenditure on health at constant nok in 2000. percentage change in volume from the previous year | public share of health spending in per cent of general government total expenditure;2005
18.9;total expenditure on health at constant nok in 2000. percentage change in volume from the previous year | public share of health spending in per cent of general government total expenditure;2004
18.4;total expenditure on health at constant nok in 2000. percentage change in volume from the previous year | public share of health spending in per cent of general government total expenditure;2003
18.6;total expenditure on health at constant nok in 2000. percentage change in volume from the previous year | public share of health spending in per cent of general government total expenditure;2002
17.9;total expenditure on health at constant nok in 2000. percentage change in volume from the previous year | public share of health spending in per cent of general government total expenditure;2001
17.7;total expenditure on health at constant nok in 2000. percentage change in volume from the previous year | public share of health spending in per cent of general government total expenditure;2000
17.4;total expenditure on health at constant nok in 2000. percentage change in volume from the previous year | public share of health spending in per cent of general government total expenditure;1999
16.7;total expenditure on health at constant nok in 2000. percentage change in volume from the previous year | public share of health spending in per cent of general government total expenditure;1998
15.8;total expenditure on health at constant nok in 2000. percentage change in volume from the previous year | public share of health spending in per cent of general government total expenditure;1997
15.8;total expenditure on health at constant nok in 2000. percentage change in volume from the previous year | share og total expenditure on health funded by private sector. per cent;2008
15.9;total expenditure on health at constant nok in 2000. percentage change in volume from the previous year | share og total expenditure on health funded by private sector. per cent;2007
16.2;total expenditure on health at constant nok in 2000. percentage change in volume from the previous year | share og total expenditure on health funded by private sector. per cent;2006
16.5;total expenditure on health at constant nok in 2000. percentage change in volume from the previous year | share og total expenditure on health funded by private sector. per cent;2005
16.4;total expenditure on health at constant nok in 2000. percentage change in volume from the previous year | share og total expenditure on health funded by private sector. per cent;2004
16.3;total expenditure on health at constant nok in 2000. percentage change in volume from the previous year | share og total expenditure on health funded by private sector. per cent;2003
16.5;total expenditure on health at constant nok in 2000. percentage change in volume from the previous year | share og total expenditure on health funded by private sector. per cent;2002
