DATA;RowHeading1;ColumnHeading
147,434;canada | northwest territories;2009 (unadjusted $ thousands)
155,722;canada | northwest territories;2008 (unadjusted $ thousands)
154,180;canada | northwest territories;2007 (unadjusted $ thousands)
137,293;canada | northwest territories;2006 (unadjusted $ thousands)
127,373;canada | northwest territories;2005 (unadjusted $ thousands)
6,505,349;canada | british columbia;2009 (unadjusted $ thousands)
6,361,100;canada | british columbia;2008 (unadjusted $ thousands)
6,109,854;canada | british columbia;2007 (unadjusted $ thousands)
5,750,181;canada | british columbia;2006 (unadjusted $ thousands)
5,404,835;canada | british columbia;2005 (unadjusted $ thousands)
7,076,509;canada | alberta;2009 (unadjusted $ thousands)
7,058,894;canada | alberta;2008 (unadjusted $ thousands)
6,677,359;canada | alberta;2007 (unadjusted $ thousands)
6,188,079;canada | alberta;2006 (unadjusted $ thousands)
5,376,329;canada | alberta;2005 (unadjusted $ thousands)
2,371,941;canada | saskatchewan;2009 (unadjusted $ thousands)
2,335,085;canada | saskatchewan;2008 (unadjusted $ thousands)
2,034,367;canada | saskatchewan;2007 (unadjusted $ thousands)
1,751,834;canada | saskatchewan;2006 (unadjusted $ thousands)
1,590,170;canada | saskatchewan;2005 (unadjusted $ thousands)
2,240,347;canada | manitoba;2009 (unadjusted $ thousands)
2,126,145;canada | manitoba;2008 (unadjusted $ thousands)
1,973,360;canada | manitoba;2007 (unadjusted $ thousands)
1,808,233;canada | manitoba;2006 (unadjusted $ thousands)
1,694,231;canada | manitoba;2005 (unadjusted $ thousands)
19,476,601;canada | ontario;2009 (unadjusted $ thousands)
19,324,127;canada | ontario;2008 (unadjusted $ thousands)
18,586,877;canada | ontario;2007 (unadjusted $ thousands)
18,298,723;canada | ontario;2006 (unadjusted $ thousands)
17,492,949;canada | ontario;2005 (unadjusted $ thousands)
9,897,336;canada | quebec;2009 (unadjusted $ thousands)
9,601,008;canada | quebec;2008 (unadjusted $ thousands)
9,095,041;canada | quebec;2007 (unadjusted $ thousands)
8,824,206;canada | quebec;2006 (unadjusted $ thousands)
8,526,508;canada | quebec;2005 (unadjusted $ thousands)
1,268,809;canada | new brunswick;2009 (unadjusted $ thousands)
1,181,734;canada | new brunswick;2008 (unadjusted $ thousands)
1,121,583;canada | new brunswick;2007 (unadjusted $ thousands)
1,077,295;canada | new brunswick;2006 (unadjusted $ thousands)
998,233;canada | new brunswick;2005 (unadjusted $ thousands)
1,554,462;canada | nova scotia;2009 (unadjusted $ thousands)
1,450,528;canada | nova scotia;2008 (unadjusted $ thousands)
1,366,414;canada | nova scotia;2007 (unadjusted $ thousands)
1,289,785;canada | nova scotia;2006 (unadjusted $ thousands)
1,242,154;canada | nova scotia;2005 (unadjusted $ thousands)
184,912;canada | prince edward island;2009 (unadjusted $ thousands)
179,679;canada | prince edward island;2008 (unadjusted $ thousands)
170,963;canada | prince edward island;2007 (unadjusted $ thousands)
162,499;canada | prince edward island;2006 (unadjusted $ thousands)
153,232;canada | prince edward island;2005 (unadjusted $ thousands)
1,183,487;canada | newfoundland and labrador;2009 (unadjusted $ thousands)
1,123,978;canada | newfoundland and labrador;2008 (unadjusted $ thousands)
1,027,781;canada | newfoundland and labrador;2007 (unadjusted $ thousands)
958,658;canada | newfoundland and labrador;2006 (unadjusted $ thousands)
911,035;canada | newfoundland and labrador;2005 (unadjusted $ thousands)
52,202,401;canada;2009 (unadjusted $ thousands)
51,192,739;canada;2008 (unadjusted $ thousands)
48,587,843;canada;2007 (unadjusted $ thousands)
46,496,686;canada;2006 (unadjusted $ thousands)
43,755,829;canada;2005 (unadjusted $ thousands)
