DATA;RowHeading1;ColumnHeading
59 352;total;2008
61 785;total;2007
61 564;total;2006
54 638;total;2005
59 865;total;2004
58 186;total;2003
58 420;total;2002
55 604;total;2001
57 549;total;2000
5 699;other energy sources;2008
5 682;other energy sources;2007
5 235;other energy sources;2006
4 369;other energy sources;2005
4 710;other energy sources;2004
4 475;other energy sources;2003
3 959;other energy sources;2002
3 668;other energy sources;2001
3 703;other energy sources;2000
36 810;renewable energy sources | - renewables total;2008
37 656;renewable energy sources | - renewables total;2007
38 302;renewable energy sources | - renewables total;2006
32 603;renewable energy sources | - renewables total;2005
36 083;renewable energy sources | - renewables total;2004
34 409;renewable energy sources | - renewables total;2003
34 564;renewable energy sources | - renewables total;2002
32 105;renewable energy sources | - renewables total;2001
34 285;renewable energy sources | - renewables total;2000
451;renewable energy sources | - other renewables;2008
470;renewable energy sources | - other renewables;2007
454;renewable energy sources | - other renewables;2006
463;renewable energy sources | - other renewables;2005
416;renewable energy sources | - other renewables;2004
398;renewable energy sources | - other renewables;2003
313;renewable energy sources | - other renewables;2002
284;renewable energy sources | - other renewables;2001
239;renewable energy sources | - other renewables;2000
10 884;renewable energy sources | - other wood fuels;2008
10 615;renewable energy sources | - other wood fuels;2007
11 216;renewable energy sources | - other wood fuels;2006
10 125;renewable energy sources | - other wood fuels;2005
11 009;renewable energy sources | - other wood fuels;2004
10 385;renewable energy sources | - other wood fuels;2003
10 521;renewable energy sources | - other wood fuels;2002
10 562;renewable energy sources | - other wood fuels;2001
10 869;renewable energy sources | - other wood fuels;2000
25 475;renewable energy sources | - black liquor and other concentrated liquors;2008
26 571;renewable energy sources | - black liquor and other concentrated liquors;2007
26 632;renewable energy sources | - black liquor and other concentrated liquors;2006
22 015;renewable energy sources | - black liquor and other concentrated liquors;2005
24 659;renewable energy sources | - black liquor and other concentrated liquors;2004
23 626;renewable energy sources | - black liquor and other concentrated liquors;2003
23 730;renewable energy sources | - black liquor and other concentrated liquors;2002
21 259;renewable energy sources | - black liquor and other concentrated liquors;2001
23 177;renewable energy sources | - black liquor and other concentrated liquors;2000
4 807;peat;2008
5 249;peat;2007
4 738;peat;2006
4 061;peat;2005
4 406;peat;2004
5 261;peat;2003
5 006;peat;2002
4 412;peat;2001
4 185;peat;2000
12 036;fossil fuels | - fossil fuels total;2008
13 197;fossil fuels | - fossil fuels total;2007
13 289;fossil fuels | - fossil fuels total;2006
13 606;fossil fuels | - fossil fuels total;2005
14 666;fossil fuels | - fossil fuels total;2004
14 041;fossil fuels | - fossil fuels total;2003
14 891;fossil fuels | - fossil fuels total;2002
15 419;fossil fuels | - fossil fuels total;2001
15 376;fossil fuels | - fossil fuels total;2000
326;fossil fuels | - other fossil;2008
346;fossil fuels | - other fossil;2007
281;fossil fuels | - other fossil;2006
333;fossil fuels | - other fossil;2005
392;fossil fuels | - other fossil;2004
381;fossil fuels | - other fossil;2003
322;fossil fuels | - other fossil;2002
252;fossil fuels | - other fossil;2001
162;fossil fuels | - other fossil;2000
6 946;fossil fuels | - natural gas;2008
7 387;fossil fuels | - natural gas;2007
7 504;fossil fuels | - natural gas;2006
7 243;fossil fuels | - natural gas;2005
7 936;fossil fuels | - natural gas;2004
7 471;fossil fuels | - natural gas;2003
7 753;fossil fuels | - natural gas;2002
8 313;fossil fuels | - natural gas;2001
7 958;fossil fuels | - natural gas;2000
1 555;fossil fuels | - coal;2008
1 656;fossil fuels | - coal;2007
1 672;fossil fuels | - coal;2006
1 854;fossil fuels | - coal;2005
1 957;fossil fuels | - coal;2004
1 958;fossil fuels | - coal;2003
2 167;fossil fuels | - coal;2002
2 217;fossil fuels | - coal;2001
2 488;fossil fuels | - coal;2000
3 209;fossil fuels | - oil;2008
3 808;fossil fuels | - oil;2007
3 832;fossil fuels | - oil;2006
4 176;fossil fuels | - oil;2005
4 381;fossil fuels | - oil;2004
4 232;fossil fuels | - oil;2003
4 649;fossil fuels | - oil;2002
4 637;fossil fuels | - oil;2001
4 769;fossil fuels | - oil;2000
