DATA;RowHeading1;ColumnHeading
-1.2;12 mth. non-financial enterprises;feb. 2010
-1.6;12 mth. non-financial enterprises;jan. 2010
-1.3;12 mth. non-financial enterprises;dec. 2009
-0.2;12 mth. non-financial enterprises;nov. 2009
1.0;12 mth. non-financial enterprises;oct. 2009
2.4;12 mth. non-financial enterprises;sep. 2009
6.7;12 mth. households;feb. 2010
7.0;12 mth. households;jan. 2010
6.7;12 mth. households;dec. 2009
7.0;12 mth. households;nov. 2009
6.7;12 mth. households;oct. 2009
6.4;12 mth. households;sep. 2009
3.4;3 mth. moving average tot;jan. 2010
2.3;3 mth. moving average tot;dec. 2009
1.8;3 mth. moving average tot;nov. 2009
3.1;3 mth. moving average tot;oct. 2009
3.4;3 mth. moving average tot;sep. 2009
4.2;12 mth. total;feb. 2010
4.2;12 mth. total;jan. 2010
4.2;12 mth. total;dec. 2009
4.8;12 mth. total;nov. 2009
5.1;12 mth. total;oct. 2009
5.5;12 mth. total;sep. 2009
