DATA;RowHeading1;ColumnHeading
23,4;canada | british columbia;2004 | 18 years and over | female (average hours/week)
21,5;canada | british columbia;2004 | 18 years and over | male (average hours/week)
11,7;canada | british columbia;2004 | teens 12 to 17 years (average hours/week)
14,4;canada | british columbia;2004 | children 2 to 11 years (average hours/week)
20,7;canada | british columbia;2004 | total population 2 years and older (average hours/week)
23,9;canada | alberta;2004 | 18 years and over | female (average hours/week)
18,2;canada | alberta;2004 | 18 years and over | male (average hours/week)
12,4;canada | alberta;2004 | teens 12 to 17 years (average hours/week)
14,1;canada | alberta;2004 | children 2 to 11 years (average hours/week)
19,4;canada | alberta;2004 | total population 2 years and older (average hours/week)
25,7;canada | saskatchewan;2004 | 18 years and over | female (average hours/week)
20,5;canada | saskatchewan;2004 | 18 years and over | male (average hours/week)
12,7;canada | saskatchewan;2004 | teens 12 to 17 years (average hours/week)
15,2;canada | saskatchewan;2004 | children 2 to 11 years (average hours/week)
21,2;canada | saskatchewan;2004 | total population 2 years and older (average hours/week)
26,4;canada | manitoba;2004 | 18 years and over | female (average hours/week)
22;canada | manitoba;2004 | 18 years and over | male (average hours/week)
13;canada | manitoba;2004 | teens 12 to 17 years (average hours/week)
15,5;canada | manitoba;2004 | children 2 to 11 years (average hours/week)
22,1;canada | manitoba;2004 | total population 2 years and older (average hours/week)
24,7;canada | ontario;2004 | 18 years and over | female (average hours/week)
20,1;canada | ontario;2004 | 18 years and over | male (average hours/week)
13,2;canada | ontario;2004 | teens 12 to 17 years (average hours/week)
13,5;canada | ontario;2004 | children 2 to 11 years (average hours/week)
20,6;canada | ontario;2004 | total population 2 years and older (average hours/week)
29,2;canada | quebec | quebec, francophones;2004 | 18 years and over | female (average hours/week)
22,9;canada | quebec | quebec, francophones;2004 | 18 years and over | male (average hours/week)
13,7;canada | quebec | quebec, francophones;2004 | teens 12 to 17 years (average hours/week)
14,3;canada | quebec | quebec, francophones;2004 | children 2 to 11 years (average hours/week)
23,8;canada | quebec | quebec, francophones;2004 | total population 2 years and older (average hours/week)
24,2;canada | quebec | quebec, anglophones;2004 | 18 years and over | female (average hours/week)
19,8;canada | quebec | quebec, anglophones;2004 | 18 years and over | male (average hours/week)
13,4;canada | quebec | quebec, anglophones;2004 | teens 12 to 17 years (average hours/week)
14,2;canada | quebec | quebec, anglophones;2004 | children 2 to 11 years (average hours/week)
20,6;canada | quebec | quebec, anglophones;2004 | total population 2 years and older (average hours/week)
28,5;canada | quebec;2004 | 18 years and over | female (average hours/week)
22,4;canada | quebec;2004 | 18 years and over | male (average hours/week)
13,5;canada | quebec;2004 | teens 12 to 17 years (average hours/week)
14,3;canada | quebec;2004 | children 2 to 11 years (average hours/week)
23,3;canada | quebec;2004 | total population 2 years and older (average hours/week)
28,4;canada | new brunswick;2004 | 18 years and over | female (average hours/week)
23,2;canada | new brunswick;2004 | 18 years and over | male (average hours/week)
12,6;canada | new brunswick;2004 | teens 12 to 17 years (average hours/week)
14,7;canada | new brunswick;2004 | children 2 to 11 years (average hours/week)
23,7;canada | new brunswick;2004 | total population 2 years and older (average hours/week)
27,2;canada | nova scotia;2004 | 18 years and over | female (average hours/week)
22,4;canada | nova scotia;2004 | 18 years and over | male (average hours/week)
13,8;canada | nova scotia;2004 | teens 12 to 17 years (average hours/week)
12,9;canada | nova scotia;2004 | children 2 to 11 years (average hours/week)
22,7;canada | nova scotia;2004 | total population 2 years and older (average hours/week)
23,5;canada | prince edward island;2004 | 18 years and over | female (average hours/week)
19,8;canada | prince edward island;2004 | 18 years and over | male (average hours/week)
12,3;canada | prince edward island;2004 | teens 12 to 17 years (average hours/week)
14,5;canada | prince edward island;2004 | children 2 to 11 years (average hours/week)
20;canada | prince edward island;2004 | total population 2 years and older (average hours/week)
26,8;canada | newfoundland and labrador;2004 | 18 years and over | female (average hours/week)
21,3;canada | newfoundland and labrador;2004 | 18 years and over | male (average hours/week)
12,3;canada | newfoundland and labrador;2004 | teens 12 to 17 years (average hours/week)
18,9;canada | newfoundland and labrador;2004 | children 2 to 11 years (average hours/week)
22,7;canada | newfoundland and labrador;2004 | total population 2 years and older (average hours/week)
25,6;canada;2004 | 18 years and over | female (average hours/week)
20,9;canada;2004 | 18 years and over | male (average hours/week)
12,9;canada;2004 | teens 12 to 17 years (average hours/week)
14,1;canada;2004 | children 2 to 11 years (average hours/week)
21,4;canada;2004 | total population 2 years and older (average hours/week)
