DATA;RowHeading1;ColumnHeading
-7,3;total;2009*
-0,3;total;2008*
5;total;2007
-7,1;other products, total;2009*
1,5;other products, total;2008*
7,8;other products, total;2007
-9,1;other products | other commodities and services;2009*
3;other products | other commodities and services;2008*
3,4;other products | other commodities and services;2007
-1,3;other products | other transportation costs;2009*
-2,7;other products | other transportation costs;2008*
7,3;other products | other transportation costs;2007
-11,3;other products | souvenirs, maps etc.;2009*
1;other products | souvenirs, maps etc.;2008*
6,4;other products | souvenirs, maps etc.;2007
-3,2;other products | clothing and footwear;2009*
10,3;other products | clothing and footwear;2008*
23,6;other products | clothing and footwear;2007
-9,9;other products | food, beverages and tobacco;2009*
1,4;other products | food, beverages and tobacco;2008*
6,8;other products | food, beverages and tobacco;2007
-7,4;tourism products, total;2009*
-1,7;tourism products, total;2008*
2,7;tourism products, total;2007
-10,7;characteristic tourism products | museum, sporting activities etc.;2009*
1,3;characteristic tourism products | museum, sporting activities etc.;2008*
-4;characteristic tourism products | museum, sporting activities etc.;2007
-8,7;characteristic tourism products | package tours and car rental services;2009*
1,6;characteristic tourism products | package tours and car rental services;2008*
6;characteristic tourism products | package tours and car rental services;2007
-6,6;characteristic tourism products | passenger transport services;2009*
-0,9;characteristic tourism products | passenger transport services;2008*
0,8;characteristic tourism products | passenger transport services;2007
-10,2;characteristic tourism products | food and beverage serving services;2009*
-3,4;characteristic tourism products | food and beverage serving services;2008*
6,7;characteristic tourism products | food and beverage serving services;2007
-4,4;characteristic tourism products | accommodation services;2009*
-1,4;characteristic tourism products | accommodation services;2008*
1,9;characteristic tourism products | accommodation services;2007
