DATA;RowHeading1;ColumnHeading
100;women;number of visits, % | total
3;women;number of visits, % | more then 12 times
4;women;number of visits, % | 7-12 times
11;women;number of visits, % | 4-6 times
41;women;number of visits, % | 1-3 times
41;women;number of visits, % | no visits
100;men;number of visits, % | total
2;men;number of visits, % | more then 12 times
2;men;number of visits, % | 7-12 times
9;men;number of visits, % | 4-6 times
34;men;number of visits, % | 1-3 times
53;men;number of visits, % | no visits
