DATA;RowHeading1;ColumnHeading
121;northwest territories;2008 (kilometres)
121;northwest territories;2007 (kilometres)
121;northwest territories;2006 (kilometres)
129;northwest territories;2005 (kilometres)
129;northwest territories;2004 (kilometres)
9 971;british columbia;2008 (kilometres)
9 958;british columbia;2007 (kilometres)
10 298;british columbia;2006 (kilometres)
10 264;british columbia;2005 (kilometres)
10 115;british columbia;2004 (kilometres)
9 660;alberta;2008 (kilometres)
10 150;alberta;2007 (kilometres)
9 815;alberta;2006 (kilometres)
10 023;alberta;2005 (kilometres)
10 022;alberta;2004 (kilometres)
11 294;saskatchewan;2008 (kilometres)
11 378;saskatchewan;2007 (kilometres)
11 423;saskatchewan;2006 (kilometres)
11 440;saskatchewan;2005 (kilometres)
11 311;saskatchewan;2004 (kilometres)
6 426;manitoba;2008 (kilometres)
6 617;manitoba;2007 (kilometres)
6 617;manitoba;2006 (kilometres)
7 092;manitoba;2005 (kilometres)
7 110;manitoba;2004 (kilometres)
19 899;ontario;2008 (kilometres)
20 417;ontario;2007 (kilometres)
20 485;ontario;2006 (kilometres)
20 509;ontario;2005 (kilometres)
20 349;ontario;2004 (kilometres)
9 728;quebec;2008 (kilometres)
9 621;quebec;2007 (kilometres)
9 438;quebec;2006 (kilometres)
9 528;quebec;2005 (kilometres)
9 423;quebec;2004 (kilometres)
2 260;new brunswick;2008 (kilometres)
1 803;new brunswick;2007 (kilometres)
1 804;new brunswick;2006 (kilometres)
1 793;new brunswick;2005 (kilometres)
1 794;new brunswick;2004 (kilometres)
1 000;nova scotia;2008 (kilometres)
1 103;nova scotia;2007 (kilometres)
1 151;nova scotia;2006 (kilometres)
1 166;nova scotia;2005 (kilometres)
1 157;nova scotia;2004 (kilometres)
312;newfoundland and labrador;2008 (kilometres)
473;newfoundland and labrador;2007 (kilometres)
612;newfoundland and labrador;2006 (kilometres)
312;newfoundland and labrador;2005 (kilometres)
528;newfoundland and labrador;2004 (kilometres)
