DATA;RowHeading1;ColumnHeading
212,1;total;2008
212,1;total;2007
202,6;total;2006
193,7;total;2005
189,6;total;2004
189,8;total;2003
182,0;total;2002
180,8;total;2001
188,6;total;2000
195,7;total;1999
205,6;total;1998
220,9;total;1997
236,3;total;1996
246,8;total;1995
261,0;total;1994
267,8;total;1993
273,4;total;1992
276,2;total;1991
283,0;total;1990
10,2;industrial waste water treatment;2008
10,2;industrial waste water treatment;2007
10,1;industrial waste water treatment;2006
9,8;industrial waste water treatment;2005
9,9;industrial waste water treatment;2004
9,7;industrial waste water treatment;2003
9,8;industrial waste water treatment;2002
9,7;industrial waste water treatment;2001
10,0;industrial waste water treatment;2000
10,0;industrial waste water treatment;1999
9,9;industrial waste water treatment;1998
9,8;industrial waste water treatment;1997
9,5;industrial waste water treatment;1996
9,5;industrial waste water treatment;1995
9,3;industrial waste water treatment;1994
9,0;industrial waste water treatment;1993
8,9;industrial waste water treatment;1992
8,6;industrial waste water treatment;1991
8,4;industrial waste water treatment;1990
17,6;domestic wastewater treatment;2008
17,4;domestic wastewater treatment;2007
17,3;domestic wastewater treatment;2006
17,1;domestic wastewater treatment;2005
17,0;domestic wastewater treatment;2004
16,8;domestic wastewater treatment;2003
16,6;domestic wastewater treatment;2002
16,5;domestic wastewater treatment;2001
16,3;domestic wastewater treatment;2000
16,1;domestic wastewater treatment;1999
16,0;domestic wastewater treatment;1998
15,8;domestic wastewater treatment;1997
15,6;domestic wastewater treatment;1996
15,4;domestic wastewater treatment;1995
15,2;domestic wastewater treatment;1994
15,0;domestic wastewater treatment;1993
14,8;domestic wastewater treatment;1992
14,6;domestic wastewater treatment;1991
14,4;domestic wastewater treatment;1990
184,3;landfills;2008
184,4;landfills;2007
175,2;landfills;2006
166,8;landfills;2005
162,7;landfills;2004
163,3;landfills;2003
155,6;landfills;2002
154,6;landfills;2001
162,3;landfills;2000
169,6;landfills;1999
179,8;landfills;1998
195,3;landfills;1997
211,1;landfills;1996
221,9;landfills;1995
236,5;landfills;1994
243,8;landfills;1993
249,7;landfills;1992
253,0;landfills;1991
260,2;landfills;1990
