DATA;RowHeading1;ColumnHeading
183;canada | private non-profit;2007 $ millions
125;canada | private non-profit;2006 $ millions
117;canada | private non-profit;2005 $ millions
103;canada | private non-profit;2004 $ millions
92;canada | private non-profit;2003 $ millions
10 187;canada | higher education;2007 $ millions
9 625;canada | higher education;2006 $ millions
9 518;canada | higher education;2005 $ millions
9 058;canada | higher education;2004 $ millions
8 143;canada | higher education;2003 $ millions
15 882;canada | business enterprises;2007 $ millions
16 021;canada | business enterprises;2006 $ millions
15 774;canada | business enterprises;2005 $ millions
15 249;canada | business enterprises;2004 $ millions
14 095;canada | business enterprises;2003 $ millions
57;canada | provincial research organizations;2007 $ millions
22;canada | provincial research organizations;2006 $ millions
23;canada | provincial research organizations;2005 $ millions
25;canada | provincial research organizations;2004 $ millions
24;canada | provincial research organizations;2003 $ millions
330;canada | provincial government;2007 $ millions
311;canada | provincial government;2006 $ millions
280;canada | provincial government;2005 $ millions
265;canada | provincial government;2004 $ millions
254;canada | provincial government;2003 $ millions
2 532;canada | federal government;2007 $ millions
2 496;canada | federal government;2006 $ millions
2 414;canada | federal government;2005 $ millions
2 084;canada | federal government;2004 $ millions
2 083;canada | federal government;2003 $ millions
29 170;canada;2007 $ millions
28 599;canada;2006 $ millions
28 126;canada;2005 $ millions
26 783;canada;2004 $ millions
24 691;canada;2003 $ millions
