DATA;RowHeading1;ColumnHeading
3 025;total - modes of transportation | other method;2006 | n.b. number
4 220;total - modes of transportation | other method;2006 | n.s. number
565;total - modes of transportation | other method;2006 | p.e.i. number
6 210;total - modes of transportation | other method;2006 | n.l. number
126 925;total - modes of transportation | other method;2006 | canada number
2 015;total - modes of transportation | taxicab;2006 | n.b. number
1 695;total - modes of transportation | taxicab;2006 | n.s. number
265;total - modes of transportation | taxicab;2006 | p.e.i. number
920;total - modes of transportation | taxicab;2006 | n.l. number
32 240;total - modes of transportation | taxicab;2006 | canada number
455;total - modes of transportation | motorcycle;2006 | n.b. number
495;total - modes of transportation | motorcycle;2006 | n.s. number
55;total - modes of transportation | motorcycle;2006 | p.e.i. number
105;total - modes of transportation | motorcycle;2006 | n.l. number
20 085;total - modes of transportation | motorcycle;2006 | canada number
2 115;total - modes of transportation | bicycle;2006 | n.b. number
2 625;total - modes of transportation | bicycle;2006 | n.s. number
445;total - modes of transportation | bicycle;2006 | p.e.i. number
540;total - modes of transportation | bicycle;2006 | n.l. number
195 510;total - modes of transportation | bicycle;2006 | canada number
21 385;total - modes of transportation | walked to work;2006 | n.b. number
33 020;total - modes of transportation | walked to work;2006 | n.s. number
4 050;total - modes of transportation | walked to work;2006 | p.e.i. number
14 635;total - modes of transportation | walked to work;2006 | n.l. number
939 290;total - modes of transportation | walked to work;2006 | canada number
6 365;total - modes of transportation | public transit;2006 | n.b. number
23 960;total - modes of transportation | public transit;2006 | n.s. number
310;total - modes of transportation | public transit;2006 | p.e.i. number
3 665;total - modes of transportation | public transit;2006 | n.l. number
1 622 725;total - modes of transportation | public transit;2006 | canada number
36 090;total - modes of transportation | car, truck or van, as passenger;2006 | n.b. number
43 710;total - modes of transportation | car, truck or van, as passenger;2006 | n.s. number
6 815;total - modes of transportation | car, truck or van, as passenger;2006 | p.e.i. number
23 930;total - modes of transportation | car, truck or van, as passenger;2006 | n.l. number
1 133 150;total - modes of transportation | car, truck or van, as passenger;2006 | canada number
251 630;total - modes of transportation | car, truck or van, as driver;2006 | n.b. number
293 220;total - modes of transportation | car, truck or van, as driver;2006 | n.s. number
48 910;total - modes of transportation | car, truck or van, as driver;2006 | p.e.i. number
140 370;total - modes of transportation | car, truck or van, as driver;2006 | n.l. number
10 644 330;total - modes of transportation | car, truck or van, as driver;2006 | canada number
323 065;total - modes of transportation;2006 | n.b. number
402 960;total - modes of transportation;2006 | n.s. number
61 410;total - modes of transportation;2006 | p.e.i. number
190 380;total - modes of transportation;2006 | n.l. number
14 714 260;total - modes of transportation;2006 | canada number
