DATA;RowHeading1;ColumnHeading
630;total - place of birth | oceania and other countries;2006 | n.s. number
165;total - place of birth | oceania and other countries;2006 | p.e.i. number
65;total - place of birth | oceania and other countries;2006 | n.l. number
59 410;total - place of birth | oceania and other countries;2006 | canada number
2 115;total - place of birth | asia and the middle east | southern asia;2006 | n.s. number
65;total - place of birth | asia and the middle east | southern asia;2006 | p.e.i. number
725;total - place of birth | asia and the middle east | southern asia;2006 | n.l. number
719 275;total - place of birth | asia and the middle east | southern asia;2006 | canada number
1 115;total - place of birth | asia and the middle east | southeast asia;2006 | n.s. number
35;total - place of birth | asia and the middle east | southeast asia;2006 | p.e.i. number
245;total - place of birth | asia and the middle east | southeast asia;2006 | n.l. number
560 995;total - place of birth | asia and the middle east | southeast asia;2006 | canada number
2 735;total - place of birth | asia and the middle east | eastern asia;2006 | n.s. number
225;total - place of birth | asia and the middle east | eastern asia;2006 | p.e.i. number
545;total - place of birth | asia and the middle east | eastern asia;2006 | n.l. number
874 370;total - place of birth | asia and the middle east | eastern asia;2006 | canada number
3 950;total - place of birth | asia and the middle east | west central asia and the middle east;2006 | n.s. number
160;total - place of birth | asia and the middle east | west central asia and the middle east;2006 | p.e.i. number
270;total - place of birth | asia and the middle east | west central asia and the middle east;2006 | n.l. number
370 515;total - place of birth | asia and the middle east | west central asia and the middle east;2006 | canada number
9 910;total - place of birth | asia and the middle east;2006 | n.s. number
485;total - place of birth | asia and the middle east;2006 | p.e.i. number
1 780;total - place of birth | asia and the middle east;2006 | n.l. number
2 525 160;total - place of birth | asia and the middle east;2006 | canada number
2 125;total - place of birth | africa;2006 | n.s. number
165;total - place of birth | africa;2006 | p.e.i. number
560;total - place of birth | africa;2006 | n.l. number
374 565;total - place of birth | africa;2006 | canada number
2 150;total - place of birth | europe | southern europe;2006 | n.s. number
190;total - place of birth | europe | southern europe;2006 | p.e.i. number
345;total - place of birth | europe | southern europe;2006 | n.l. number
698 080;total - place of birth | europe | southern europe;2006 | canada number
2 110;total - place of birth | europe | eastern europe;2006 | n.s. number
145;total - place of birth | europe | eastern europe;2006 | p.e.i. number
420;total - place of birth | europe | eastern europe;2006 | n.l. number
511 095;total - place of birth | europe | eastern europe;2006 | canada number
6 640;total - place of birth | europe | other northern and western europe;2006 | n.s. number
960;total - place of birth | europe | other northern and western europe;2006 | p.e.i. number
945;total - place of birth | europe | other northern and western europe;2006 | n.l. number
489 540;total - place of birth | europe | other northern and western europe;2006 | canada number
11 665;total - place of birth | europe | united kingdom;2006 | n.s. number
1 165;total - place of birth | europe | united kingdom;2006 | p.e.i. number
2 335;total - place of birth | europe | united kingdom;2006 | n.l. number
579 625;total - place of birth | europe | united kingdom;2006 | canada number
22 565;total - place of birth | europe;2006 | n.s. number
2 465;total - place of birth | europe;2006 | p.e.i. number
4 040;total - place of birth | europe;2006 | n.l. number
2 278 345;total - place of birth | europe;2006 | canada number
980;total - place of birth | caribbean and bermuda;2006 | n.s. number
90;total - place of birth | caribbean and bermuda;2006 | p.e.i. number
145;total - place of birth | caribbean and bermuda;2006 | n.l. number
317 765;total - place of birth | caribbean and bermuda;2006 | canada number
1 020;total - place of birth | central and south america;2006 | n.s. number
150;total - place of birth | central and south america;2006 | p.e.i. number
395;total - place of birth | central and south america;2006 | n.l. number
381 165;total - place of birth | central and south america;2006 | canada number
7 960;total - place of birth | united states;2006 | n.s. number
1 255;total - place of birth | united states;2006 | p.e.i. number
1 400;total - place of birth | united states;2006 | n.l. number
250 535;total - place of birth | united states;2006 | canada number
45 195;total - place of birth;2006 | n.s. number
4 780;total - place of birth;2006 | p.e.i. number
8 380;total - place of birth;2006 | n.l. number
6 186 950;total - place of birth;2006 | canada number
