DATA;RowHeading1;ColumnHeading
265 974;total people, pacific peoples;census year | 2006
231 798;total people, pacific peoples;census year | 2001
202 233;total people, pacific peoples;census year | 1996
167 070;total people, pacific peoples;census year | 1991
6 378;other pacific peoples;census year | 2006
5 424;other pacific peoples;census year | 2001
4 440;other pacific peoples;census year | 1996
2 190;other pacific peoples;census year | 1991
2 628;tuvaluan;census year | 2006
1 965;tuvaluan;census year | 2001
879;tuvaluan;census year | 1996
432;tuvaluan;census year | 1991
6 819;tokelauan;census year | 2006
6 204;tokelauan;census year | 2001
4 917;tokelauan;census year | 1996
4 146;tokelauan;census year | 1991
9 864;fijian;census year | 2006
7 041;fijian;census year | 2001
7 698;fijian;census year | 1996
5 097;fijian;census year | 1991
22 476;niuean;census year | 2006
20 148;niuean;census year | 2001
18 474;niuean;census year | 1996
14 427;niuean;census year | 1991
50 478;tongan;census year | 2006
40 716;tongan;census year | 2001
31 392;tongan;census year | 1996
23 175;tongan;census year | 1991
58 011;cook islands maori;census year | 2006
52 569;cook islands maori;census year | 2001
47 016;cook islands maori;census year | 1996
37 857;cook islands maori;census year | 1991
131 103;samoan;census year | 2006
115 017;samoan;census year | 2001
101 754;samoan;census year | 1996
85 743;samoan;census year | 1991
