DATA;RowHeading1;ColumnHeading
31,8;2008;change, %
37 801;2008;multimedia messages, thousands
517;2008;short messages/ subscription
12,1;2008;change, %
3 566 523;2008;short messages, thousands 1)
33,0;2007;change, %
28 682;2007;multimedia messages, thousands
524;2007;short messages/ subscription
3,1;2007;change, %
3 182 362;2007;short messages, thousands 1)
34,9;2006;change, %
21 568;2006;multimedia messages, thousands
544;2006;short messages/ subscription
13,2;2006;change, %
3 087 998;2006;short messages, thousands 1)
116,5;2005;change, %
15 993;2005;multimedia messages, thousands
507;2005;short messages/ subscription
24,4;2005;change, %
2 728 230;2005;short messages, thousands 1)
219,2;2004;change, %
7 386;2004;multimedia messages, thousands
439;2004;short messages/ subscription
33,2;2004;change, %
2 193 498;2004;short messages, thousands 1)
2 314;2003;multimedia messages, thousands
347;2003;short messages/ subscription
24,3;2003;change, %
1 647 218;2003;short messages, thousands 1)
293;2002;short messages/ subscription
1 324 668;2002;short messages, thousands 1)
