DATA;RowHeading1;ColumnHeading
19,546;canada | total expenses | estimated number of carriers;2008 $ thousands
20,166;canada | total expenses | estimated number of carriers;2007 $ thousands
20,237;canada | total expenses | estimated number of carriers;2006 $ thousands
19,625;canada | total expenses | estimated number of carriers;2005 $ thousands
20,076;canada | total expenses | estimated number of carriers;2004 $ thousands
878,535;canada | total expenses | operating margin;2008 $ thousands
929,607;canada | total expenses | operating margin;2007 $ thousands
771,913;canada | total expenses | operating margin;2006 $ thousands
627,076;canada | total expenses | operating margin;2005 $ thousands
537,772;canada | total expenses | operating margin;2004 $ thousands
37,136;canada | total expenses | non-operating expenses;2008 $ thousands
35,903;canada | total expenses | non-operating expenses;2007 $ thousands
40,450;canada | total expenses | non-operating expenses;2006 $ thousands
29,697;canada | total expenses | non-operating expenses;2005 $ thousands
39,443;canada | total expenses | non-operating expenses;2004 $ thousands
7,867,549;canada | total expenses | operating expenses;2008 $ thousands
7,463,205;canada | total expenses | operating expenses;2007 $ thousands
7,156,415;canada | total expenses | operating expenses;2006 $ thousands
6,795,089;canada | total expenses | operating expenses;2005 $ thousands
6,244,856;canada | total expenses | operating expenses;2004 $ thousands
7,904,685;canada | total expenses;2008 $ thousands
7,499,108;canada | total expenses;2007 $ thousands
7,196,865;canada | total expenses;2006 $ thousands
6,824,786;canada | total expenses;2005 $ thousands
6,284,299;canada | total expenses;2004 $ thousands
5,613;canada | total revenue | non-operating revenue;2008 $ thousands
6,579;canada | total revenue | non-operating revenue;2007 $ thousands
6,052;canada | total revenue | non-operating revenue;2006 $ thousands
6,778;canada | total revenue | non-operating revenue;2005 $ thousands
8,770;canada | total revenue | non-operating revenue;2004 $ thousands
8,746,084;canada | total revenue | operating revenue;2008 $ thousands
8,392,812;canada | total revenue | operating revenue;2007 $ thousands
7,928,328;canada | total revenue | operating revenue;2006 $ thousands
7,422,165;canada | total revenue | operating revenue;2005 $ thousands
6,782,628;canada | total revenue | operating revenue;2004 $ thousands
8,751,697;canada | total revenue;2008 $ thousands
8,399,390;canada | total revenue;2007 $ thousands
7,934,380;canada | total revenue;2006 $ thousands
7,428,943;canada | total revenue;2005 $ thousands
6,791,275;canada | total revenue;2004 $ thousands
