DATA;RowHeading1;ColumnHeading
29,865;total labour force | all industries | public administration;2006 | n.b. number
39,350;total labour force | all industries | public administration;2006 | n.s. number
8,070;total labour force | all industries | public administration;2006 | p.e.i. number
18,710;total labour force | all industries | public administration;2006 | n.l. number
978,615;total labour force | all industries | public administration;2006 | canada number
18,675;total labour force | all industries | other services (except public administration);2006 | n.b. number
22,145;total labour force | all industries | other services (except public administration);2006 | n.s. number
3,475;total labour force | all industries | other services (except public administration);2006 | p.e.i. number
11,935;total labour force | all industries | other services (except public administration);2006 | n.l. number
819,880;total labour force | all industries | other services (except public administration);2006 | canada number
25,440;total labour force | all industries | accommodation and food services;2006 | n.b. number
32,250;total labour force | all industries | accommodation and food services;2006 | n.s. number
6,005;total labour force | all industries | accommodation and food services;2006 | p.e.i. number
15,730;total labour force | all industries | accommodation and food services;2006 | n.l. number
1,126,695;total labour force | all industries | accommodation and food services;2006 | canada number
5,600;total labour force | all industries | arts, entertainment and recreation;2006 | n.b. number
9,095;total labour force | all industries | arts, entertainment and recreation;2006 | n.s. number
1,720;total labour force | all industries | arts, entertainment and recreation;2006 | p.e.i. number
3,655;total labour force | all industries | arts, entertainment and recreation;2006 | n.l. number
346,310;total labour force | all industries | arts, entertainment and recreation;2006 | canada number
43,030;total labour force | all industries | health care and social assistance;2006 | n.b. number
54,695;total labour force | all industries | health care and social assistance;2006 | n.s. number
7,140;total labour force | all industries | health care and social assistance;2006 | p.e.i. number
30,365;total labour force | all industries | health care and social assistance;2006 | n.l. number
1,716,255;total labour force | all industries | health care and social assistance;2006 | canada number
24,610;total labour force | all industries | educational services;2006 | n.b. number
34,690;total labour force | all industries | educational services;2006 | n.s. number
4,625;total labour force | all industries | educational services;2006 | p.e.i. number
17,005;total labour force | all industries | educational services;2006 | n.l. number
1,150,535;total labour force | all industries | educational services;2006 | canada number
21,295;total labour force | all industries | administrative and support, waste management and remediation services;2006 | n.b. number
25,840;total labour force | all industries | administrative and support, waste management and remediation services;2006 | n.s. number
2,920;total labour force | all industries | administrative and support, waste management and remediation services;2006 | p.e.i. number
10,005;total labour force | all industries | administrative and support, waste management and remediation services;2006 | n.l. number
722,695;total labour force | all industries | administrative and support, waste management and remediation services;2006 | canada number
390;total labour force | all industries | management of companies and enterprises;2006 | n.b. number
520;total labour force | all industries | management of companies and enterprises;2006 | n.s. number
70;total labour force | all industries | management of companies and enterprises;2006 | p.e.i. number
220;total labour force | all industries | management of companies and enterprises;2006 | n.l. number
20,530;total labour force | all industries | management of companies and enterprises;2006 | canada number
14,900;total labour force | all industries | professional, scientific and technical services;2006 | n.b. number
23,020;total labour force | all industries | professional, scientific and technical services;2006 | n.s. number
2,910;total labour force | all industries | professional, scientific and technical services;2006 | p.e.i. number
8,595;total labour force | all industries | professional, scientific and technical services;2006 | n.l. number
1,122,445;total labour force | all industries | professional, scientific and technical services;2006 | canada number
4,480;total labour force | all industries | real estate and rental and leasing;2006 | n.b. number
7,015;total labour force | all industries | real estate and rental and leasing;2006 | n.s. number
1,050;total labour force | all industries | real estate and rental and leasing;2006 | p.e.i. number
2,805;total labour force | all industries | real estate and rental and leasing;2006 | n.l. number
303,510;total labour force | all industries | real estate and rental and leasing;2006 | canada number
11,385;total labour force | all industries | finance and insurance;2006 | n.b. number
14,340;total labour force | all industries | finance and insurance;2006 | n.s. number
1,640;total labour force | all industries | finance and insurance;2006 | p.e.i. number
5,090;total labour force | all industries | finance and insurance;2006 | n.l. number
689,210;total labour force | all industries | finance and insurance;2006 | canada number
7,220;total labour force | all industries | information and cultural industries;2006 | n.b. number
10,935;total labour force | all industries | information and cultural industries;2006 | n.s. number
1,195;total labour force | all industries | information and cultural industries;2006 | p.e.i. number
4,665;total labour force | all industries | information and cultural industries;2006 | n.l. number
417,325;total labour force | all industries | information and cultural industries;2006 | canada number
20,025;total labour force | all industries | transportation and warehousing;2006 | n.b. number
20,605;total labour force | all industries | transportation and warehousing;2006 | n.s. number
2,575;total labour force | all industries | transportation and warehousing;2006 | p.e.i. number
11,900;total labour force | all industries | transportation and warehousing;2006 | n.l. number
820,195;total labour force | all industries | transportation and warehousing;2006 | canada number
44,290;total labour force | all industries | retail trade;2006 | n.b. number
58,565;total labour force | all industries | retail trade;2006 | n.s. number
8,120;total labour force | all industries | retail trade;2006 | p.e.i. number
30,585;total labour force | all industries | retail trade;2006 | n.l. number
1,917,175;total labour force | all industries | retail trade;2006 | canada number
13,505;total labour force | all industries | wholesale trade;2006 | n.b. number
16,435;total labour force | all industries | wholesale trade;2006 | n.s. number
1,595;total labour force | all industries | wholesale trade;2006 | p.e.i. number
6,625;total labour force | all industries | wholesale trade;2006 | n.l. number
