DATA;RowHeading1;ColumnHeading
7 738;all industries | special aggregation | information and communication technologies, manufacturing;2009 millions of chained dollars (2002)
8 370;all industries | special aggregation | information and communication technologies, manufacturing;2008 millions of chained dollars (2002)
8 251;all industries | special aggregation | information and communication technologies, manufacturing;2007 millions of chained dollars (2002)
7 644;all industries | special aggregation | information and communication technologies, manufacturing;2006 millions of chained dollars (2002)
7 690;all industries | special aggregation | information and communication technologies, manufacturing;2005 millions of chained dollars (2002)
4 295;all industries | manufacturing | miscellaneous manufacturing;2009 millions of chained dollars (2002)
4 177;all industries | manufacturing | miscellaneous manufacturing;2008 millions of chained dollars (2002)
4 115;all industries | manufacturing | miscellaneous manufacturing;2007 millions of chained dollars (2002)
3 939;all industries | manufacturing | miscellaneous manufacturing;2006 millions of chained dollars (2002)
3 839;all industries | manufacturing | miscellaneous manufacturing;2005 millions of chained dollars (2002)
3 939;all industries | manufacturing | furniture and related product manufacturing;2009 millions of chained dollars (2002)
4 551;all industries | manufacturing | furniture and related product manufacturing;2008 millions of chained dollars (2002)
5 021;all industries | manufacturing | furniture and related product manufacturing;2007 millions of chained dollars (2002)
5 088;all industries | manufacturing | furniture and related product manufacturing;2006 millions of chained dollars (2002)
5 421;all industries | manufacturing | furniture and related product manufacturing;2005 millions of chained dollars (2002)
24 692;all industries | manufacturing | transportation equipment manufacturing;2009 millions of chained dollars (2002)
30 134;all industries | manufacturing | transportation equipment manufacturing;2008 millions of chained dollars (2002)
34 540;all industries | manufacturing | transportation equipment manufacturing;2007 millions of chained dollars (2002)
35 140;all industries | manufacturing | transportation equipment manufacturing;2006 millions of chained dollars (2002)
35 079;all industries | manufacturing | transportation equipment manufacturing;2005 millions of chained dollars (2002)
2 900;all industries | manufacturing | electrical equipment, appliance and component manufacturing;2009 millions of chained dollars (2002)
3 200;all industries | manufacturing | electrical equipment, appliance and component manufacturing;2008 millions of chained dollars (2002)
3 233;all industries | manufacturing | electrical equipment, appliance and component manufacturing;2007 millions of chained dollars (2002)
3 224;all industries | manufacturing | electrical equipment, appliance and component manufacturing;2006 millions of chained dollars (2002)
3 407;all industries | manufacturing | electrical equipment, appliance and component manufacturing;2005 millions of chained dollars (2002)
6 608;all industries | manufacturing | computer and electronic product manufacturing;2009 millions of chained dollars (2002)
7 148;all industries | manufacturing | computer and electronic product manufacturing;2008 millions of chained dollars (2002)
7 100;all industries | manufacturing | computer and electronic product manufacturing;2007 millions of chained dollars (2002)
6 717;all industries | manufacturing | computer and electronic product manufacturing;2006 millions of chained dollars (2002)
6 771;all industries | manufacturing | computer and electronic product manufacturing;2005 millions of chained dollars (2002)
10 772;all industries | manufacturing | machinery manufacturing;2009 millions of chained dollars (2002)
13 079;all industries | manufacturing | machinery manufacturing;2008 millions of chained dollars (2002)
13 359;all industries | manufacturing | machinery manufacturing;2007 millions of chained dollars (2002)
13 310;all industries | manufacturing | machinery manufacturing;2006 millions of chained dollars (2002)
12 946;all industries | manufacturing | machinery manufacturing;2005 millions of chained dollars (2002)
11 098;all industries | manufacturing | primary and fabricated metal products manufacturing | fabricated metal product manufacturing;2009 millions of chained dollars (2002)
13 314;all industries | manufacturing | primary and fabricated metal products manufacturing | fabricated metal product manufacturing;2008 millions of chained dollars (2002)
14 530;all industries | manufacturing | primary and fabricated metal products manufacturing | fabricated metal product manufacturing;2007 millions of chained dollars (2002)
13 984;all industries | manufacturing | primary and fabricated metal products manufacturing | fabricated metal product manufacturing;2006 millions of chained dollars (2002)
13 746;all industries | manufacturing | primary and fabricated metal products manufacturing | fabricated metal product manufacturing;2005 millions of chained dollars (2002)
8 959;all industries | manufacturing | primary and fabricated metal products manufacturing | primary metal manufacturing;2009 millions of chained dollars (2002)
11 840;all industries | manufacturing | primary and fabricated metal products manufacturing | primary metal manufacturing;2008 millions of chained dollars (2002)
11 794;all industries | manufacturing | primary and fabricated metal products manufacturing | primary metal manufacturing;2007 millions of chained dollars (2002)
11 957;all industries | manufacturing | primary and fabricated metal products manufacturing | primary metal manufacturing;2006 millions of chained dollars (2002)
12 095;all industries | manufacturing | primary and fabricated metal products manufacturing | primary metal manufacturing;2005 millions of chained dollars (2002)
20 001;all industries | manufacturing | primary and fabricated metal products manufacturing;2009 millions of chained dollars (2002)
25 171;all industries | manufacturing | primary and fabricated metal products manufacturing;2008 millions of chained dollars (2002)
26 256;all industries | manufacturing | primary and fabricated metal products manufacturing;2007 millions of chained dollars (2002)
25 922;all industries | manufacturing | primary and fabricated metal products manufacturing;2006 millions of chained dollars (2002)
25 836;all industries | manufacturing | primary and fabricated metal products manufacturing;2005 millions of chained dollars (2002)
4 662;all industries | manufacturing | non-metallic mineral product manufacturing;2009 millions of chained dollars (2002)
5 618;all industries | manufacturing | non-metallic mineral product manufacturing;2008 millions of chained dollars (2002)
5 894;all industries | manufacturing | non-metallic mineral product manufacturing;2007 millions of chained dollars (2002)
5 848;all industries | manufacturing | non-metallic mineral product manufacturing;2006 millions of chained dollars (2002)
5 820;all industries | manufacturing | non-metallic mineral product manufacturing;2005 millions of chained dollars (2002)
6 493;all industries | manufacturing | plastics and rubber products manufacturing;2009 millions of chained dollars (2002)
7 919;all industries | manufacturing | plastics and rubber products manufacturing;2008 millions of chained dollars (2002)
9 082;all industries | manufacturing | plastics and rubber products manufacturing;2007 millions of chained dollars (2002)
9 540;all industries | manufacturing | plastics and rubber products manufacturing;2006 millions of chained dollars (2002)
