DATA;RowHeading1;ColumnHeading
32 164;all industries | services-producing industries | other services (except public administration);2009 millions of chained dollars (2002)
32 185;all industries | services-producing industries | other services (except public administration);2008 millions of chained dollars (2002)
31 374;all industries | services-producing industries | other services (except public administration);2007 millions of chained dollars (2002)
30 538;all industries | services-producing industries | other services (except public administration);2006 millions of chained dollars (2002)
29 633;all industries | services-producing industries | other services (except public administration);2005 millions of chained dollars (2002)
26 660;all industries | services-producing industries | accommodation and food services;2009 millions of chained dollars (2002)
27 224;all industries | services-producing industries | accommodation and food services;2008 millions of chained dollars (2002)
26 564;all industries | services-producing industries | accommodation and food services;2007 millions of chained dollars (2002)
26 174;all industries | services-producing industries | accommodation and food services;2006 millions of chained dollars (2002)
25 982;all industries | services-producing industries | accommodation and food services;2005 millions of chained dollars (2002)
11 168;all industries | services-producing industries | arts, entertainment and recreation;2009 millions of chained dollars (2002)
11 146;all industries | services-producing industries | arts, entertainment and recreation;2008 millions of chained dollars (2002)
11 156;all industries | services-producing industries | arts, entertainment and recreation;2007 millions of chained dollars (2002)
10 894;all industries | services-producing industries | arts, entertainment and recreation;2006 millions of chained dollars (2002)
10 651;all industries | services-producing industries | arts, entertainment and recreation;2005 millions of chained dollars (2002)
81 096;all industries | services-producing industries | health care and social assistance;2009 millions of chained dollars (2002)
79 049;all industries | services-producing industries | health care and social assistance;2008 millions of chained dollars (2002)
76 922;all industries | services-producing industries | health care and social assistance;2007 millions of chained dollars (2002)
74 627;all industries | services-producing industries | health care and social assistance;2006 millions of chained dollars (2002)
72 735;all industries | services-producing industries | health care and social assistance;2005 millions of chained dollars (2002)
61 211;all industries | services-producing industries | educational services;2009 millions of chained dollars (2002)
60 173;all industries | services-producing industries | educational services;2008 millions of chained dollars (2002)
58 466;all industries | services-producing industries | educational services;2007 millions of chained dollars (2002)
56 569;all industries | services-producing industries | educational services;2006 millions of chained dollars (2002)
55 292;all industries | services-producing industries | educational services;2005 millions of chained dollars (2002)
72 245;all industries | services-producing industries | public administration;2009 millions of chained dollars (2002)
70 596;all industries | services-producing industries | public administration;2008 millions of chained dollars (2002)
68 714;all industries | services-producing industries | public administration;2007 millions of chained dollars (2002)
67 239;all industries | services-producing industries | public administration;2006 millions of chained dollars (2002)
65 115;all industries | services-producing industries | public administration;2005 millions of chained dollars (2002)
29 978;all industries | services-producing industries | administrative and support, waste management and remediation services;2009 millions of chained dollars (2002)
31 295;all industries | services-producing industries | administrative and support, waste management and remediation services;2008 millions of chained dollars (2002)
30 849;all industries | services-producing industries | administrative and support, waste management and remediation services;2007 millions of chained dollars (2002)
29 810;all industries | services-producing industries | administrative and support, waste management and remediation services;2006 millions of chained dollars (2002)
28 555;all industries | services-producing industries | administrative and support, waste management and remediation services;2005 millions of chained dollars (2002)
60 577;all industries | services-producing industries | professional, scientific and technical services;2009 millions of chained dollars (2002)
60 958;all industries | services-producing industries | professional, scientific and technical services;2008 millions of chained dollars (2002)
59 512;all industries | services-producing industries | professional, scientific and technical services;2007 millions of chained dollars (2002)
57 027;all industries | services-producing industries | professional, scientific and technical services;2006 millions of chained dollars (2002)
53 873;all industries | services-producing industries | professional, scientific and technical services;2005 millions of chained dollars (2002)
251 867;all industries | services-producing industries | finance and insurance, real estate and renting and leasing and management of companies and enterprises;2009 millions of chained dollars (2002)
246 623;all industries | services-producing industries | finance and insurance, real estate and renting and leasing and management of companies and enterprises;2008 millions of chained dollars (2002)
241 258;all industries | services-producing industries | finance and insurance, real estate and renting and leasing and management of companies and enterprises;2007 millions of chained dollars (2002)
231 957;all industries | services-producing industries | finance and insurance, real estate and renting and leasing and management of companies and enterprises;2006 millions of chained dollars (2002)
222 677;all industries | services-producing industries | finance and insurance, real estate and renting and leasing and management of companies and enterprises;2005 millions of chained dollars (2002)
