DATA;RowHeading1;ColumnHeading
490,412;net federal debt;2008 $ millions
508,122;net federal debt;2007 $ millions
514,099;net federal debt;2006 $ millions
523,344;net federal debt;2005 $ millions
523,648;net federal debt;2004 $ millions
103,978;gross federal debt | less: financial assets;2008 $ millions
110,643;gross federal debt | less: financial assets;2007 $ millions
105,602;gross federal debt | less: financial assets;2006 $ millions
102,873;gross federal debt | less: financial assets;2005 $ millions
105,182;gross federal debt | less: financial assets;2004 $ millions
9,716;gross federal debt | unmatured debt payable in foreign currencies;2008 $ millions
10,617;gross federal debt | unmatured debt payable in foreign currencies;2007 $ millions
14,333;gross federal debt | unmatured debt payable in foreign currencies;2006 $ millions
16,543;gross federal debt | unmatured debt payable in foreign currencies;2005 $ millions
20,827;gross federal debt | unmatured debt payable in foreign currencies;2004 $ millions
57,360;gross federal debt | other liabilities;2008 $ millions
59,642;gross federal debt | other liabilities;2007 $ millions
55,752;gross federal debt | other liabilities;2006 $ millions
59,332;gross federal debt | other liabilities;2005 $ millions
59,131;gross federal debt | other liabilities;2004 $ millions
4,925;gross federal debt | dominion notes and coins in circulation;2008 $ millions
4,750;gross federal debt | dominion notes and coins in circulation;2007 $ millions
4,533;gross federal debt | dominion notes and coins in circulation;2006 $ millions
4,310;gross federal debt | dominion notes and coins in circulation;2005 $ millions
4,193;gross federal debt | dominion notes and coins in circulation;2004 $ millions
137,371;gross federal debt | superannuation accounts;2008 $ millions
134,726;gross federal debt | superannuation accounts;2007 $ millions
131,062;gross federal debt | superannuation accounts;2006 $ millions
129,579;gross federal debt | superannuation accounts;2005 $ millions
127,560;gross federal debt | superannuation accounts;2004 $ millions
1,042;gross federal debt | unmatured debt | bonds issued to the canada pension plan;2008 $ millions
1,742;gross federal debt | unmatured debt | bonds issued to the canada pension plan;2007 $ millions
3,095;gross federal debt | unmatured debt | bonds issued to the canada pension plan;2006 $ millions
3,335;gross federal debt | unmatured debt | bonds issued to the canada pension plan;2005 $ millions
3,351;gross federal debt | unmatured debt | bonds issued to the canada pension plan;2004 $ millions
13,068;gross federal debt | unmatured debt | canada savings bonds;2008 $ millions
15,175;gross federal debt | unmatured debt | canada savings bonds;2007 $ millions
17,342;gross federal debt | unmatured debt | canada savings bonds;2006 $ millions
19,080;gross federal debt | unmatured debt | canada savings bonds;2005 $ millions
21,330;gross federal debt | unmatured debt | canada savings bonds;2004 $ millions
3,626;gross federal debt | unmatured debt | other marketable securities;2008 $ millions
3,966;gross federal debt | unmatured debt | other marketable securities;2007 $ millions
6,740;gross federal debt | unmatured debt | other marketable securities;2006 $ millions
6,705;gross federal debt | unmatured debt | other marketable securities;2005 $ millions
7,720;gross federal debt | unmatured debt | other marketable securities;2004 $ millions
117,000;gross federal debt | unmatured debt | treasury bills;2008 $ millions
134,100;gross federal debt | unmatured debt | treasury bills;2007 $ millions
131,600;gross federal debt | unmatured debt | treasury bills;2006 $ millions
127,200;gross federal debt | unmatured debt | treasury bills;2005 $ millions
113,400;gross federal debt | unmatured debt | treasury bills;2004 $ millions
259,998;gross federal debt | unmatured debt | marketable bonds;2008 $ millions
264,664;gross federal debt | unmatured debt | marketable bonds;2007 $ millions
269,577;gross federal debt | unmatured debt | marketable bonds;2006 $ millions
276,676;gross federal debt | unmatured debt | marketable bonds;2005 $ millions
292,145;gross federal debt | unmatured debt | marketable bonds;2004 $ millions
394,734;gross federal debt | unmatured debt;2008 $ millions
419,647;gross federal debt | unmatured debt;2007 $ millions
428,354;gross federal debt | unmatured debt;2006 $ millions
432,996;gross federal debt | unmatured debt;2005 $ millions
437,946;gross federal debt | unmatured debt;2004 $ millions
594,390;gross federal debt;2008 $ millions
618,765;gross federal debt;2007 $ millions
619,701;gross federal debt;2006 $ millions
626,217;gross federal debt;2005 $ millions
628,830;gross federal debt;2004 $ millions
