DATA;RowHeading1;ColumnHeading
243 374;overall (1)+(2);year | 2008
221 522;overall (1)+(2);year | 2007
196 281;overall (1)+(2);year | 2006
177 567;overall (1)+(2);year | 2005
158 670;overall (1)+(2);year | 2004
2 072;russian federation;year | 2008
1 914;russian federation;year | 2007
1 117;russian federation;year | 2006
1 457;russian federation;year | 2005
757;russian federation;year | 2004
7 454;japan;year | 2008
6 817;japan;year | 2007
6 595;japan;year | 2006
4 235;japan;year | 2005
3 871;japan;year | 2004
12 631;switzerland;year | 2008
10 906;switzerland;year | 2007
12 348;switzerland;year | 2006
12 119;switzerland;year | 2005
5 311;switzerland;year | 2004
5 153;norway;year | 2008
8 975;norway;year | 2007
7 791;norway;year | 2006
6 920;norway;year | 2005
7 436;norway;year | 2004
29 012;united states;year | 2008
29 210;united states;year | 2007
28 026;united states;year | 2006
25 849;united states;year | 2005
24 367;united states;year | 2004
72 648;other countries (2);year | 2008
70 150;other countries (2);year | 2007
65 034;other countries (2);year | 2006
57 285;other countries (2);year | 2005
47 753;other countries (2);year | 2004
2 576;estonia;year | 2008
2 243;estonia;year | 2007
1 722;estonia;year | 2006
221;estonia;year | 2005
146;estonia;year | 2004
2 681;baltic countries;year | 2008
2 317;baltic countries;year | 2007
1 806;baltic countries;year | 2006
221;baltic countries;year | 2005
146;baltic countries;year | 2004
143;other eu-15-countries;year | 2008
409;other eu-15-countries;year | 2007
365;other eu-15-countries;year | 2006
184;other eu-15-countries;year | 2005
239;other eu-15-countries;year | 2004
1 875;austria;year | 2008
1 932;austria;year | 2007
1 849;austria;year | 2006
1 875;austria;year | 2005
1 778;austria;year | 2004
1 481;ireland;year | 2008
1 495;ireland;year | 2007
1 345;ireland;year | 2006
1 308;ireland;year | 2005
1 019;ireland;year | 2004
934;belgium;year | 2008
785;belgium;year | 2007
799;belgium;year | 2006
751;belgium;year | 2005
479;belgium;year | 2004
629;luxembourg;year | 2008
1 654;luxembourg;year | 2007
942;luxembourg;year | 2006
724;luxembourg;year | 2005
2 085;luxembourg;year | 2004
4 153;italy;year | 2008
3 632;italy;year | 2007
3 397;italy;year | 2006
1 292;italy;year | 2005
1 250;italy;year | 2004
8 948;netherlands;year | 2008
6 141;netherlands;year | 2007
9 597;netherlands;year | 2006
9 776;netherlands;year | 2005
9 450;netherlands;year | 2004
13 631;france;year | 2008
12 849;france;year | 2007
11 455;france;year | 2006
10 913;france;year | 2005
8 844;france;year | 2004
10 974;denmark;year | 2008
10 576;denmark;year | 2007
17 458;denmark;year | 2006
18 063;denmark;year | 2005
13 443;denmark;year | 2004
18 240;germany;year | 2008
15 405;germany;year | 2007
14 717;germany;year | 2006
14 279;germany;year | 2005
12 372;germany;year | 2004
19 128;united kingdom;year | 2008
18 716;united kingdom;year | 2007
15 122;united kingdom;year | 2006
10 382;united kingdom;year | 2005
11 577;united kingdom;year | 2004
87 871;sweden;year | 2008
75 443;sweden;year | 2007
52 375;sweden;year | 2006
50 495;sweden;year | 2005
48 227;sweden;year | 2004
168 004;eu-15-countries;year | 2008
149 037;eu-15-countries;year | 2007
129 423;eu-15-countries;year | 2006
120 043;eu-15-countries;year | 2005
110 763;eu-15-countries;year | 2004
170 726;eu-27-countries (1);year | 2008
151 372;eu-27-countries (1);year | 2007
131 247;eu-27-countries (1);year | 2006
120 282;eu-27-countries (1);year | 2005
110 916;eu-27-countries (1);year | 2004
