DATA;RowHeading1;ColumnHeading
100,107;equity | retained earnings;2009 (balance sheet $ millions)
93,339;equity | retained earnings;2008 (balance sheet $ millions)
81,278;equity | retained earnings;2007 (balance sheet $ millions)
76,091;equity | retained earnings;2006 (balance sheet $ millions)
61,745;equity | retained earnings;2005 (balance sheet $ millions)
6,500;equity | contributed surplus and other;2009 (balance sheet $ millions)
10,046;equity | contributed surplus and other;2008 (balance sheet $ millions)
7,454;equity | contributed surplus and other;2007 (balance sheet $ millions)
10,128;equity | contributed surplus and other;2006 (balance sheet $ millions)
9,410;equity | contributed surplus and other;2005 (balance sheet $ millions)
80,300;equity | share capital;2009 (balance sheet $ millions)
74,408;equity | share capital;2008 (balance sheet $ millions)
48,086;equity | share capital;2007 (balance sheet $ millions)
44,145;equity | share capital;2006 (balance sheet $ millions)
42,018;equity | share capital;2005 (balance sheet $ millions)
186,907;equity;2009 (balance sheet $ millions)
177,792;equity;2008 (balance sheet $ millions)
136,818;equity;2007 (balance sheet $ millions)
130,364;equity;2006 (balance sheet $ millions)
113,173;equity;2005 (balance sheet $ millions)
488,157;liabilities | other liabilities;2009 (balance sheet $ millions)
584,547;liabilities | other liabilities;2008 (balance sheet $ millions)
385,520;liabilities | other liabilities;2007 (balance sheet $ millions)
346,766;liabilities | other liabilities;2006 (balance sheet $ millions)
298,410;liabilities | other liabilities;2005 (balance sheet $ millions)
49,555;liabilities | bank customers' liabilities under acceptances;2009 (balance sheet $ millions)
65,963;liabilities | bank customers' liabilities under acceptances;2008 (balance sheet $ millions)
60,905;liabilities | bank customers' liabilities under acceptances;2007 (balance sheet $ millions)
52,936;liabilities | bank customers' liabilities under acceptances;2006 (balance sheet $ millions)
39,310;liabilities | bank customers' liabilities under acceptances;2005 (balance sheet $ millions)
-2,667;liabilities | future income tax;2009 (balance sheet $ millions)
255;liabilities | future income tax;2008 (balance sheet $ millions)
254;liabilities | future income tax;2007 (balance sheet $ millions)
335;liabilities | future income tax;2006 (balance sheet $ millions)
322;liabilities | future income tax;2005 (balance sheet $ millions)
5;liabilities | borrowings | mortgages;2009 (balance sheet $ millions)
352;liabilities | borrowings | mortgages;2008 (balance sheet $ millions)
130;liabilities | borrowings | mortgages;2007 (balance sheet $ millions)
251;liabilities | borrowings | mortgages;2006 (balance sheet $ millions)
145;liabilities | borrowings | mortgages;2005 (balance sheet $ millions)
38,126;liabilities | borrowings | bonds and debentures;2009 (balance sheet $ millions)
39,687;liabilities | borrowings | bonds and debentures;2008 (balance sheet $ millions)
31,256;liabilities | borrowings | bonds and debentures;2007 (balance sheet $ millions)
28,059;liabilities | borrowings | bonds and debentures;2006 (balance sheet $ millions)
25,495;liabilities | borrowings | bonds and debentures;2005 (balance sheet $ millions)
