DATA;RowHeading1;ColumnHeading
3 023;85 - years;tenure status | other or unknown
20 635;85 - years;tenure status | rented dwelling
56 409;85 - years;tenure status | owner occupied dwelling
80 067;85 - years;tenure status | household-dwelling units total
3 482;80 - 84 years;tenure status | other or unknown
22 316;80 - 84 years;tenure status | rented dwelling
81 385;80 - 84 years;tenure status | owner occupied dwelling
107 183;80 - 84 years;tenure status | household-dwelling units total
3 920;75 - 79 years;tenure status | other or unknown
24 710;75 - 79 years;tenure status | rented dwelling
106 733;75 - 79 years;tenure status | owner occupied dwelling
135 363;75 - 79 years;tenure status | household-dwelling units total
4 622;70 - 74 years;tenure status | other or unknown
27 031;70 - 74 years;tenure status | rented dwelling
121 825;70 - 74 years;tenure status | owner occupied dwelling
153 478;70 - 74 years;tenure status | household-dwelling units total
5 757;65 - 69 years;tenure status | other or unknown
30 397;65 - 69 years;tenure status | rented dwelling
134 859;65 - 69 years;tenure status | owner occupied dwelling
171 013;65 - 69 years;tenure status | household-dwelling units total
9 275;60 - 64 years;tenure status | other or unknown
48 736;60 - 64 years;tenure status | rented dwelling
187 804;60 - 64 years;tenure status | owner occupied dwelling
245 815;60 - 64 years;tenure status | household-dwelling units total
9 998;55 - 59 years;tenure status | other or unknown
56 535;55 - 59 years;tenure status | rented dwelling
177 494;55 - 59 years;tenure status | owner occupied dwelling
244 027;55 - 59 years;tenure status | household-dwelling units total
9 347;50 - 54 years;tenure status | other or unknown
57 931;50 - 54 years;tenure status | rented dwelling
163 628;50 - 54 years;tenure status | owner occupied dwelling
230 906;50 - 54 years;tenure status | household-dwelling units total
9 373;45 - 49 years;tenure status | other or unknown
59 885;45 - 49 years;tenure status | rented dwelling
157 109;45 - 49 years;tenure status | owner occupied dwelling
226 367;45 - 49 years;tenure status | household-dwelling units total
8 837;40 - 44 years;tenure status | other or unknown
58 779;40 - 44 years;tenure status | rented dwelling
143 155;40 - 44 years;tenure status | owner occupied dwelling
210 771;40 - 44 years;tenure status | household-dwelling units total
6 757;35 - 39 years;tenure status | other or unknown
52 554;35 - 39 years;tenure status | rented dwelling
113 902;35 - 39 years;tenure status | owner occupied dwelling
173 213;35 - 39 years;tenure status | household-dwelling units total
7 626;30 - 34 years;tenure status | other or unknown
69 586;30 - 34 years;tenure status | rented dwelling
106 756;30 - 34 years;tenure status | owner occupied dwelling
183 968;30 - 34 years;tenure status | household-dwelling units total
7 431;25 - 29 years;tenure status | other or unknown
106 129;25 - 29 years;tenure status | rented dwelling
66 579;25 - 29 years;tenure status | owner occupied dwelling
180 139;25 - 29 years;tenure status | household-dwelling units total
5 692;20 - 24 years;tenure status | other or unknown
110 351;20 - 24 years;tenure status | rented dwelling
20 153;20 - 24 years;tenure status | owner occupied dwelling
136 196;20 - 24 years;tenure status | household-dwelling units total
1 261;15 - 19 years;tenure status | other or unknown
18 624;15 - 19 years;tenure status | rented dwelling
941;15 - 19 years;tenure status | owner occupied dwelling
20 826;15 - 19 years;tenure status | household-dwelling units total
96 401;household-dwelling units total;tenure status | other or unknown
764 199;household-dwelling units total;tenure status | rented dwelling
1 638 732;household-dwelling units total;tenure status | owner occupied dwelling
2 499 332;household-dwelling units total;tenure status | household-dwelling units total
