DATA;RowHeading1;ColumnHeading
506 018;all industries excluding unclassified enterprises | other services;2009 all sizes number
509 590;all industries excluding unclassified enterprises | other services;2008 all sizes number
503 719;all industries excluding unclassified enterprises | other services;2007 all sizes number
492 776;all industries excluding unclassified enterprises | other services;2006 all sizes number
482 073;all industries excluding unclassified enterprises | other services;2005 all sizes number
1 041 592;all industries excluding unclassified enterprises | public administration;2009 all sizes number
1 007 760;all industries excluding unclassified enterprises | public administration;2008 all sizes number
960 970;all industries excluding unclassified enterprises | public administration;2007 all sizes number
945 420;all industries excluding unclassified enterprises | public administration;2006 all sizes number
921 269;all industries excluding unclassified enterprises | public administration;2005 all sizes number
1 070 088;all industries excluding unclassified enterprises | accommodation and food services;2009 all sizes number
1 078 596;all industries excluding unclassified enterprises | accommodation and food services;2008 all sizes number
1 046 486;all industries excluding unclassified enterprises | accommodation and food services;2007 all sizes number
1 008 605;all industries excluding unclassified enterprises | accommodation and food services;2006 all sizes number
977 229;all industries excluding unclassified enterprises | accommodation and food services;2005 all sizes number
249 242;all industries excluding unclassified enterprises | arts, entertainment and recreation;2009 all sizes number
241 916;all industries excluding unclassified enterprises | arts, entertainment and recreation;2008 all sizes number
240 519;all industries excluding unclassified enterprises | arts, entertainment and recreation;2007 all sizes number
236 379;all industries excluding unclassified enterprises | arts, entertainment and recreation;2006 all sizes number
229 076;all industries excluding unclassified enterprises | arts, entertainment and recreation;2005 all sizes number
1 581 696;all industries excluding unclassified enterprises | health care and social assistance;2009 all sizes number
1 528 013;all industries excluding unclassified enterprises | health care and social assistance;2008 all sizes number
1 484 624;all industries excluding unclassified enterprises | health care and social assistance;2007 all sizes number
1 447 072;all industries excluding unclassified enterprises | health care and social assistance;2006 all sizes number
1 403 433;all industries excluding unclassified enterprises | health care and social assistance;2005 all sizes number
1 152 125;all industries excluding unclassified enterprises | educational services;2009 all sizes number
1 135 454;all industries excluding unclassified enterprises | educational services;2008 all sizes number
1 109 718;all industries excluding unclassified enterprises | educational services;2007 all sizes number
1 082 942;all industries excluding unclassified enterprises | educational services;2006 all sizes number
1 058 974;all industries excluding unclassified enterprises | educational services;2005 all sizes number
722 718;all industries excluding unclassified enterprises | administrative and support, waste management and remediation services;2009 all sizes number
774 009;all industries excluding unclassified enterprises | administrative and support, waste management and remediation services;2008 all sizes number
763 085;all industries excluding unclassified enterprises | administrative and support, waste management and remediation services;2007 all sizes number
745 659;all industries excluding unclassified enterprises | administrative and support, waste management and remediation services;2006 all sizes number
699 967;all industries excluding unclassified enterprises | administrative and support, waste management and remediation services;2005 all sizes number
116 891;all industries excluding unclassified enterprises | management of companies and enterprises;2009 all sizes number
124 844;all industries excluding unclassified enterprises | management of companies and enterprises;2008 all sizes number
112 461;all industries excluding unclassified enterprises | management of companies and enterprises;2007 all sizes number
109 632;all industries excluding unclassified enterprises | management of companies and enterprises;2006 all sizes number
105 019;all industries excluding unclassified enterprises | management of companies and enterprises;2005 all sizes number
744 584;all industries excluding unclassified enterprises | professional, scientific and technical services;2009 all sizes number
754 536;all industries excluding unclassified enterprises | professional, scientific and technical services;2008 all sizes number
732 752;all industries excluding unclassified enterprises | professional, scientific and technical services;2007 all sizes number
702 870;all industries excluding unclassified enterprises | professional, scientific and technical services;2006 all sizes number
667 202;all industries excluding unclassified enterprises | professional, scientific and technical services;2005 all sizes number
242 552;all industries excluding unclassified enterprises | real estate and rental and leasing;2009 all sizes number
251 959;all industries excluding unclassified enterprises | real estate and rental and leasing;2008 all sizes number
249 110;all industries excluding unclassified enterprises | real estate and rental and leasing;2007 all sizes number
245 650;all industries excluding unclassified enterprises | real estate and rental and leasing;2006 all sizes number
239 261;all industries excluding unclassified enterprises | real estate and rental and leasing;2005 all sizes number
671 389;all industries excluding unclassified enterprises | finance and insurance;2009 all sizes number
657 214;all industries excluding unclassified enterprises | finance and insurance;2008 all sizes number
632 442;all industries excluding unclassified enterprises | finance and insurance;2007 all sizes number
606 303;all industries excluding unclassified enterprises | finance and insurance;2006 all sizes number
582 742;all industries excluding unclassified enterprises | finance and insurance;2005 all sizes number
320 316;all industries excluding unclassified enterprises | information and cultural industries;2009 all sizes number
326 367;all industries excluding unclassified enterprises | information and cultural industries;2008 all sizes number
323 886;all industries excluding unclassified enterprises | information and cultural industries;2007 all sizes number
313 724;all industries excluding unclassified enterprises | information and cultural industries;2006 all sizes number
307 647;all industries excluding unclassified enterprises | information and cultural industries;2005 all sizes number
678 380;all industries excluding unclassified enterprises | transportation and warehousing;2009 all sizes number
691 947;all industries excluding unclassified enterprises | transportation and warehousing;2008 all sizes number
685 332;all industries excluding unclassified enterprises | transportation and warehousing;2007 all sizes number
663 583;all industries excluding unclassified enterprises | transportation and warehousing;2006 all sizes number
644 095;all industries excluding unclassified enterprises | transportation and warehousing;2005 all sizes number
1 863 188;all industries excluding unclassified enterprises | retail trade;2009 all sizes number
1 894 459;all industries excluding unclassified enterprises | retail trade;2008 all sizes number
1 835 502;all industries excluding unclassified enterprises | retail trade;2007 all sizes number
1 767 437;all industries excluding unclassified enterprises | retail trade;2006 all sizes number
1 719 798;all industries excluding unclassified enterprises | retail trade;2005 all sizes number
735 052;all industries excluding unclassified enterprises | wholesale trade;2009 all sizes number
758 352;all industries excluding unclassified enterprises | wholesale trade;2008 all sizes number
757 881;all industries excluding unclassified enterprises | wholesale trade;2007 all sizes number
739 015;all industries excluding unclassified enterprises | wholesale trade;2006 all sizes number
727 592;all industries excluding unclassified enterprises | wholesale trade;2005 all sizes number
1 485 807;all industries excluding unclassified enterprises | manufacturing;2009 all sizes number
1 673 904;all industries excluding unclassified enterprises | manufacturing;2008 all sizes number
1 758 769;all industries excluding unclassified enterprises | manufacturing;2007 all sizes number
1 820 736;all industries excluding unclassified enterprises | manufacturing;2006 all sizes number
1 838 560;all industries excluding unclassified enterprises | manufacturing;2005 all sizes number
794 209;all industries excluding unclassified enterprises | construction;2009 all sizes number
829 561;all industries excluding unclassified enterprises | construction;2008 all sizes number
785 836;all industries excluding unclassified enterprises | construction;2007 all sizes number
736 571;all industries excluding unclassified enterprises | construction;2006 all sizes number
694 384;all industries excluding unclassified enterprises | construction;2005 all sizes number
128 334;all industries excluding unclassified enterprises | utilities;2009 all sizes number
120 145;all industries excluding unclassified enterprises | utilities;2008 all sizes number
122 826;all industries excluding unclassified enterprises | utilities;2007 all sizes number
119 008;all industries excluding unclassified enterprises | utilities;2006 all sizes number
116 119;all industries excluding unclassified enterprises | utilities;2005 all sizes number
180 041;all industries excluding unclassified enterprises | mining and oil and gas extraction;2009 all sizes number
202 225;all industries excluding unclassified enterprises | mining and oil and gas extraction;2008 all sizes number
192 237;all industries excluding unclassified enterprises | mining and oil and gas extraction;2007 all sizes number
180 993;all industries excluding unclassified enterprises | mining and oil and gas extraction;2006 all sizes number
162 488;all industries excluding unclassified enterprises | mining and oil and gas extraction;2005 all sizes number
39 374;all industries excluding unclassified enterprises | forestry, logging and support;2009 all sizes number
47 615;all industries excluding unclassified enterprises | forestry, logging and support;2008 all sizes number
54 421;all industries excluding unclassified enterprises | forestry, logging and support;2007 all sizes number
57 998;all industries excluding unclassified enterprises | forestry, logging and support;2006 all sizes number
61 183;all industries excluding unclassified enterprises | forestry, logging and support;2005 all sizes number
14 323 595;all industries excluding unclassified enterprises;2009 all sizes number
14 608 465;all industries excluding unclassified enterprises;2008 all sizes number
14 352 577;all industries excluding unclassified enterprises;2007 all sizes number
14 022 375;all industries excluding unclassified enterprises;2006 all sizes number
13 638 112;all industries excluding unclassified enterprises;2005 all sizes number
