DATA;RowHeading1;ColumnHeading
110,6;raw materials price index | vegetable products | hay and forage;2009 (1997=100)
87;raw materials price index | vegetable products | hay and forage;2008 (1997=100)
75,2;raw materials price index | vegetable products | hay and forage;2007 (1997=100)
75,1;raw materials price index | vegetable products | hay and forage;2006 (1997=100)
82,7;raw materials price index | vegetable products | hay and forage;2005 (1997=100)
101,4;raw materials price index | vegetable products | cocoa, coffee and tea;2009 (1997=100)
107,1;raw materials price index | vegetable products | cocoa, coffee and tea;2008 (1997=100)
90,9;raw materials price index | vegetable products | cocoa, coffee and tea;2007 (1997=100)
80,2;raw materials price index | vegetable products | cocoa, coffee and tea;2006 (1997=100)
75,1;raw materials price index | vegetable products | cocoa, coffee and tea;2005 (1997=100)
158,8;raw materials price index | vegetable products | natural rubber and allied gums;2009 (1997=100)
199,6;raw materials price index | vegetable products | natural rubber and allied gums;2008 (1997=100)
176,8;raw materials price index | vegetable products | natural rubber and allied gums;2007 (1997=100)
173,2;raw materials price index | vegetable products | natural rubber and allied gums;2006 (1997=100)
133,3;raw materials price index | vegetable products | natural rubber and allied gums;2005 (1997=100)
89,3;raw materials price index | vegetable products | unrefined sugar;2009 (1997=100)
70,5;raw materials price index | vegetable products | unrefined sugar;2008 (1997=100)
61,9;raw materials price index | vegetable products | unrefined sugar;2007 (1997=100)
78,6;raw materials price index | vegetable products | unrefined sugar;2006 (1997=100)
66;raw materials price index | vegetable products | unrefined sugar;2005 (1997=100)
85,8;raw materials price index | vegetable products | raw tobacco;2009 (1997=100)
81,1;raw materials price index | vegetable products | raw tobacco;2008 (1997=100)
77,7;raw materials price index | vegetable products | raw tobacco;2007 (1997=100)
81,9;raw materials price index | vegetable products | raw tobacco;2006 (1997=100)
80,6;raw materials price index | vegetable products | raw tobacco;2005 (1997=100)
120,3;raw materials price index | vegetable products | fresh vegetables;2009 (1997=100)
108,3;raw materials price index | vegetable products | fresh vegetables;2008 (1997=100)
103,7;raw materials price index | vegetable products | fresh vegetables;2007 (1997=100)
114,4;raw materials price index | vegetable products | fresh vegetables;2006 (1997=100)
110,1;raw materials price index | vegetable products | fresh vegetables;2005 (1997=100)
114,1;raw materials price index | vegetable products | oilseeds;2009 (1997=100)
136,8;raw materials price index | vegetable products | oilseeds;2008 (1997=100)
99,1;raw materials price index | vegetable products | oilseeds;2007 (1997=100)
70,8;raw materials price index | vegetable products | oilseeds;2006 (1997=100)
73,9;raw materials price index | vegetable products | oilseeds;2005 (1997=100)
110,6;raw materials price index | vegetable products | grains;2009 (1997=100)
150,9;raw materials price index | vegetable products | grains;2008 (1997=100)
113,9;raw materials price index | vegetable products | grains;2007 (1997=100)
82,9;raw materials price index | vegetable products | grains;2006 (1997=100)
77,4;raw materials price index | vegetable products | grains;2005 (1997=100)
106;raw materials price index | vegetable products | fresh fruits;2009 (1997=100)
102;raw materials price index | vegetable products | fresh fruits;2008 (1997=100)
97,6;raw materials price index | vegetable products | fresh fruits;2007 (1997=100)
96,8;raw materials price index | vegetable products | fresh fruits;2006 (1997=100)
98,4;raw materials price index | vegetable products | fresh fruits;2005 (1997=100)
110,2;raw materials price index | vegetable products;2009 (1997=100)
129,7;raw materials price index | vegetable products;2008 (1997=100)
102,4;raw materials price index | vegetable products;2007 (1997=100)
84,8;raw materials price index | vegetable products;2006 (1997=100)
80,3;raw materials price index | vegetable products;2005 (1997=100)
152,2;raw materials price index;2009 (1997=100)
196,3;raw materials price index;2008 (1997=100)
174,1;raw materials price index;2007 (1997=100)
161,7;raw materials price index;2006 (1997=100)
145,3;raw materials price index;2005 (1997=100)
