DATA;RowHeading1;ColumnHeading
4;other industries;enterprises
38;other industries;patents
15;m professional, scientific and technical activities (excl. 72);enterprises
23;m professional, scientific and technical activities (excl. 72);patents
15;72 scientific research and development;enterprises
22;72 scientific research and development;patents
13;j information and communication;enterprises
32;j information and communication;patents
7;g wholesale and retail trade;enterprises
9;g wholesale and retail trade;patents
2;f construction;enterprises
2;f construction;patents
1;d,e electricity, gas and water supply;enterprises
1;d,e electricity, gas and water supply;patents
15;other manufacturing;enterprises
25;other manufacturing;patents
28;26-27 electrical and electronics industry;enterprises
432;26-27 electrical and electronics industry;patents
41;24-25, 28-30 metal and engineering industry;enterprises
128;24-25, 28-30 metal and engineering industry;patents
15;19-22 chemical industry;enterprises
38;19-22 chemical industry;patents
6;16-17 wood and paper industry;enterprises
14;16-17 wood and paper industry;patents
2;13-15 textile, clothing, leather and footwear industry;enterprises
2;13-15 textile, clothing, leather and footwear industry;patents
5;10-12 food industry;enterprises
6;10-12 food industry;patents
110;c manufacturing, total;enterprises
641;c manufacturing, total;patents
167;total;enterprises
768;total;patents
